Time_Of_Day_Seconds,Busy%,Bzy_MHz,PkgTmp,PkgWatt,CorWatt
1787686883.715043,35.04,3220.0,53.0,49.49,40.74
1787686883.815586,33.91,3418.0,51.0,54.09,45.22
1787686883.916372,30.3,3544.0,53.0,55.01,46.16
1787686884.017044,34.33,3156.0,53.0,47.52,38.73
1787686884.117528,33.75,3374.0,54.0,52.48,43.69
1787686884.218379,32.91,3315.0,52.0,49.4,40.65
1787686884.319196,29.86,3381.0,51.0,50.7,41.93
1787686884.419873,33.62,3241.0,53.0,49.42,40.61
1787686884.520461,35.27,3326.0,54.0,53.42,44.56
1787686884.621233,30.85,3549.0,52.0,55.49,46.71
1787686884.721948,34.37,3391.0,53.0,53.24,44.34
1787686884.822771,34.52,3313.0,52.0,52.15,43.36
1787686884.925106,30.83,3608.0,54.0,56.11,47.37
1787686885.02576,34.22,3324.0,54.0,52.2,43.27
1787686885.126477,34.34,3400.0,53.0,54.29,45.5
1787686885.227752,34.66,3395.0,53.0,54.16,45.36
1787686885.328708,29.0,3333.0,51.0,49.62,40.71
1787686885.429365,35.14,3187.0,54.0,49.94,41.06
1787686885.529846,34.05,3309.0,53.0,50.7,41.9
1787686885.637431,32.61,3363.0,53.0,50.22,41.92
1787686885.737992,32.88,3337.0,52.0,55.33,45.95
1787686885.838526,34.42,3574.0,53.0,56.74,47.83
1787686885.939104,30.23,3642.0,53.0,56.79,47.98
1787686886.039621,34.78,3578.0,55.0,57.83,48.96
1787686886.14022,35.05,3278.0,52.0,51.76,42.87
1787686886.24084,34.36,3267.0,53.0,50.36,41.59
1787686886.341267,29.89,3584.0,55.0,56.14,47.24
1787686886.441992,34.7,3389.0,53.0,53.55,44.77
1787686886.542541,34.83,3509.0,54.0,56.43,47.53
1787686886.643096,34.56,3357.0,54.0,52.83,44.05
1787686886.74421,29.95,3555.0,55.0,54.47,45.64
1787686886.844928,34.84,3367.0,54.0,53.84,44.98
1787686886.946553,33.54,3580.0,55.0,57.85,49.02
1787686887.047228,33.21,3367.0,55.0,53.65,44.68
1787686887.147716,35.65,3406.0,55.0,54.41,45.56
1787686887.24882,34.63,3320.0,54.0,51.89,43.13
1787686887.349282,30.6,3536.0,53.0,56.0,46.98
1787686887.451606,34.23,3035.0,53.0,44.13,35.53
1787686887.552262,33.95,3301.0,53.0,51.85,42.87
1787686887.653371,34.98,3435.0,60.0,55.25,46.42
1787686887.753821,30.96,3638.0,55.0,58.43,49.49
1787686887.854621,34.69,3388.0,57.0,53.9,45.03
1787686887.955028,34.98,3402.0,53.0,54.73,45.87
1787686888.056418,30.16,3603.0,53.0,55.8,46.95
1787686888.157034,34.71,3643.0,53.0,59.23,50.25
1787686888.25774,31.0,3398.0,55.0,50.39,41.38
1787686888.360333,32.23,3546.0,55.0,55.69,46.92
1787686888.460972,33.12,3407.0,55.0,54.84,45.83
1787686888.561513,35.29,3209.0,55.0,49.87,41.03
1787686888.662055,34.82,3354.0,57.0,51.3,42.51
1787686888.762584,32.24,3641.0,54.0,58.83,49.92
1787686888.863215,35.34,3398.0,54.0,54.83,45.98
1787686888.96369,35.82,3361.0,54.0,55.0,46.09
1787686889.066519,34.99,3444.0,53.0,54.12,45.51
1787686889.167077,32.33,3577.0,55.0,58.32,49.22
1787686889.267688,35.39,3460.0,55.0,55.49,46.51
1787686889.368255,31.84,3646.0,54.0,59.29,50.36
1787686889.468882,35.76,3392.0,55.0,54.73,45.92
1787686889.569355,35.98,3421.0,55.0,55.79,46.84
1787686889.670182,35.66,3326.0,54.0,53.32,44.51
1787686889.770843,31.9,3619.0,57.0,58.63,49.7
1787686889.871402,34.6,3499.0,58.0,56.46,47.52
1787686889.971831,35.65,3416.0,55.0,54.56,45.73
1787686890.073851,34.75,3456.0,55.0,55.91,47.13
1787686890.174976,30.95,3499.0,54.0,54.6,45.75
1787686890.275566,35.63,3346.0,55.0,54.28,45.25
1787686890.378342,32.25,3654.0,57.0,57.89,49.22
1787686890.478967,35.07,3439.0,56.0,57.08,48.01
1787686890.57951,32.32,3645.0,55.0,59.67,50.73
1787686890.680046,32.06,3639.0,57.0,59.14,50.25
1787686890.780506,32.26,3643.0,55.0,59.65,50.71
1787686890.881225,35.8,3388.0,55.0,54.57,45.71
1787686890.98634,34.64,3440.0,54.0,54.52,45.95
1787686891.08723,32.72,3516.0,58.0,58.28,48.99
1787686891.187854,32.07,3057.0,55.0,44.72,35.8
1787686891.288417,35.68,2978.0,55.0,44.38,35.53
1787686891.389167,32.01,3626.0,54.0,58.66,49.79
1787686891.489818,35.52,3611.0,57.0,59.16,50.14
1787686891.590529,35.31,3427.0,54.0,54.66,45.81
1787686891.691111,32.43,3645.0,57.0,59.85,50.86
1787686891.791495,35.32,3372.0,57.0,54.73,45.78
1787686891.892076,35.37,3388.0,58.0,53.66,44.83
1787686891.993338,35.11,3388.0,54.0,54.48,45.62
1787686892.093985,32.34,3545.0,55.0,57.46,48.5
1787686892.194536,34.25,3254.0,55.0,50.07,41.15
1787686892.29526,35.48,3489.0,58.0,56.17,47.34
1787686892.396254,34.8,3431.0,55.0,54.7,45.88
1787686892.496757,32.58,3547.0,57.0,58.06,49.1
1787686892.597317,35.42,3431.0,55.0,54.86,45.99
1787686892.702413,33.09,3607.0,57.0,57.36,48.68
1787686892.802854,34.84,3375.0,56.0,57.06,47.7
1787686892.903405,35.28,3337.0,59.0,53.19,44.25
1787686893.003938,35.0,3404.0,55.0,54.3,45.43
1787686893.104851,31.5,3626.0,59.0,58.66,49.68
1787686893.205594,34.24,3274.0,58.0,51.1,42.21
1787686893.306404,34.49,3342.0,56.0,53.71,44.68
1787686893.407094,35.86,3157.0,58.0,48.25,39.39
1787686893.507845,31.73,3610.0,58.0,58.57,49.57
1787686893.608321,35.55,3406.0,58.0,54.45,45.6
1787686893.711311,32.56,3620.0,57.0,57.33,48.51
1787686893.811964,34.02,3623.0,56.0,60.06,50.91
1787686893.912674,34.88,3409.0,56.0,54.46,45.53
1787686894.013182,35.58,3360.0,57.0,54.74,45.87
1787686894.114535,32.89,3564.0,57.0,57.77,48.86
1787686894.215284,32.14,3169.0,55.0,47.26,38.34
1787686894.315912,35.95,3204.0,56.0,51.3,42.42
1787686894.416495,35.57,3276.0,55.0,52.97,44.11
1787686894.51741,32.07,3638.0,57.0,59.16,50.25
1787686894.617979,35.62,3395.0,58.0,55.47,46.54
1787686894.718737,35.49,3268.0,58.0,51.88,42.96
1787686894.819263,32.39,3640.0,55.0,59.19,50.27
1787686894.919834,35.79,3653.0,58.0,60.15,51.14
1787686895.020339,36.0,3363.0,58.0,54.44,45.54
1787686895.121494,32.37,3618.0,58.0,58.31,49.34
1787686895.222097,34.28,3324.0,57.0,52.43,43.47
1787686895.322709,35.72,3427.0,58.0,56.21,47.23
1787686895.42339,35.61,3347.0,58.0,53.99,45.09
1787686895.52396,31.93,3616.0,56.0,58.57,49.57
1787686895.624456,35.71,3406.0,59.0,54.85,45.88
1787686895.725281,35.35,3391.0,57.0,54.18,45.28
1787686895.828706,35.84,3301.0,57.0,52.47,43.76
1787686895.929437,32.31,3565.0,55.0,57.97,48.86
1787686896.029955,35.79,3469.0,58.0,56.5,47.42
1787686896.132849,33.52,3558.0,55.0,57.94,48.98
1787686896.233422,33.37,3391.0,57.0,54.03,45.13
1787686896.334178,35.9,3285.0,58.0,53.63,44.63
1787686896.435805,34.68,3298.0,55.0,52.11,43.2
1787686896.536882,32.47,3588.0,58.0,57.67,48.71
1787686896.637353,35.72,3326.0,58.0,52.98,44.06
1787686896.738086,35.54,3292.0,57.0,53.6,44.57
1787686896.839754,34.17,3478.0,55.0,56.24,47.33
1787686896.940269,33.72,3545.0,59.0,58.69,49.57
1787686897.040949,36.14,3332.0,59.0,52.52,43.6
1787686897.142317,31.45,3588.0,59.0,56.78,47.8
1787686897.242965,34.49,3389.0,55.0,53.13,44.05
1787686897.3436,35.35,3359.0,57.0,53.94,44.91
1787686897.444262,34.04,3424.0,55.0,55.33,46.39
1787686897.544907,33.65,3509.0,57.0,57.75,48.7
1787686897.645374,35.81,3345.0,58.0,54.15,45.15
1787686897.74596,35.62,3330.0,59.0,53.58,44.57
1787686897.846654,31.94,3575.0,57.0,57.13,48.17
1787686897.947283,31.9,3608.0,58.0,58.34,49.34
1787686898.047787,32.4,3609.0,58.0,58.55,49.54
1787686898.149641,24.27,3589.0,53.0,48.57,39.7
1787686898.250201,30.21,2878.0,54.0,36.61,27.7
1787686898.350758,32.16,3618.0,57.0,58.78,49.76
1787686898.451517,35.88,3364.0,58.0,54.58,45.65
1787686898.552178,36.02,3374.0,59.0,54.32,45.35
1787686898.653308,35.45,3353.0,55.0,54.85,45.89
1787686898.753873,32.68,3602.0,57.0,58.88,49.81
1787686898.854498,35.32,3423.0,58.0,54.85,45.89
1787686898.955142,35.7,3355.0,58.0,54.23,45.24
1787686899.061349,35.6,3392.0,58.0,52.78,44.2
1787686899.161843,31.99,3601.0,58.0,61.47,51.92
1787686899.262433,35.01,3208.0,58.0,50.3,41.34
1787686899.363236,31.98,3617.0,58.0,57.94,48.8
1787686899.463722,35.0,3401.0,59.0,54.61,45.55
1787686899.564591,35.24,3431.0,60.0,54.54,45.52
1787686899.665104,35.31,3422.0,59.0,53.39,44.42
1787686899.765694,32.45,3576.0,58.0,57.48,48.41
1787686899.866258,35.18,3364.0,59.0,53.14,44.19
1787686899.966844,35.48,3342.0,58.0,53.74,44.69
1787686900.06866,35.17,3355.0,57.0,52.82,44.01
1787686900.169484,32.1,3489.0,57.0,56.04,46.97
1787686900.269943,35.07,3322.0,59.0,52.91,43.84
1787686900.370796,35.61,3371.0,59.0,52.83,43.94
1787686900.471474,32.33,3610.0,59.0,58.82,49.78
1787686900.572115,36.3,3444.0,58.0,55.87,46.85
1787686900.672872,35.92,3321.0,59.0,53.12,44.08
1787686900.773593,31.96,3621.0,59.0,58.52,49.54
1787686900.874066,35.99,3290.0,58.0,53.78,44.71
1787686900.974701,36.1,3316.0,58.0,52.77,43.82
1787686901.079094,34.12,3138.0,57.0,47.06,38.37
1787686901.179745,32.41,3416.0,60.0,55.51,46.14
1787686901.280463,35.56,3364.0,58.0,53.28,44.23
1787686901.381041,35.66,3330.0,59.0,53.21,44.12
1787686901.482615,32.63,3542.0,58.0,55.97,46.98
1787686901.583285,34.92,3357.0,58.0,54.01,44.93
1787686901.685219,35.35,3479.0,60.0,56.63,47.63
1787686901.785867,31.99,3504.0,58.0,55.26,46.11
1787686901.886393,35.87,3303.0,58.0,53.06,44.09
1787686901.986937,35.15,3331.0,58.0,53.0,43.95
1787686902.089813,33.22,3480.0,60.0,54.57,45.78
1787686902.190504,32.08,3438.0,59.0,53.54,44.34
1787686902.291267,34.73,3355.0,59.0,52.81,43.73
1787686902.392185,35.61,3270.0,60.0,51.75,42.73
1787686902.495574,33.84,3480.0,59.0,54.53,45.54
1787686902.596343,33.53,3428.0,60.0,53.49,44.44
1787686902.696936,36.29,3487.0,58.0,56.5,47.3
1787686902.797657,32.62,3542.0,60.0,56.31,47.19
1787686902.898416,35.59,3414.0,60.0,53.56,44.57
1787686902.999033,35.65,3344.0,59.0,53.23,44.14
1787686903.100728,35.8,3335.0,55.0,52.11,43.2
1787686903.201471,31.51,3490.0,59.0,55.07,45.85
1787686903.302036,35.71,3321.0,58.0,53.29,44.21
1787686903.402678,36.08,3351.0,59.0,53.66,44.59
1787686903.505845,33.47,3494.0,58.0,54.13,45.36
1787686903.606512,33.81,3436.0,59.0,55.46,46.13
1787686903.707146,35.96,3316.0,60.0,52.33,43.36
1787686903.809038,35.94,3318.0,60.0,51.92,42.94
1787686903.909546,32.53,3544.0,60.0,55.83,46.73
1787686904.010348,35.25,3562.0,59.0,55.95,46.87
1787686904.110776,35.85,3352.0,60.0,52.08,43.09
1787686904.212158,31.64,3538.0,63.0,55.05,45.97
1787686904.312808,35.26,3287.0,60.0,52.41,43.31
1787686904.413481,36.05,3353.0,60.0,53.41,44.3
1787686904.513975,32.33,3548.0,60.0,55.74,46.72
1787686904.614573,31.82,3540.0,60.0,54.99,46.01
1787686904.71508,32.23,3541.0,60.0,56.01,46.92
1787686904.81863,32.1,3530.0,63.0,53.04,44.28
1787686904.920702,34.35,3544.0,59.0,56.94,47.62
1787686905.021367,35.41,3363.0,59.0,54.54,45.3
1787686905.121881,32.01,3583.0,59.0,57.28,48.13
1787686905.222486,34.32,3363.0,60.0,53.35,44.3
1787686905.322981,35.9,3242.0,59.0,51.56,42.49
1787686905.425624,33.98,3418.0,58.0,53.12,44.28
1787686905.526171,33.75,3503.0,62.0,57.42,48.12
1787686905.626822,35.36,3373.0,60.0,52.98,43.96
1787686905.727403,35.37,3367.0,59.0,53.25,44.14
1787686905.830642,32.77,3555.0,59.0,57.01,48.12
1787686905.931135,34.98,3305.0,60.0,53.32,44.04
1787686906.031783,35.05,3489.0,59.0,55.42,46.33
1787686906.13236,35.52,3374.0,58.0,53.48,44.48
1787686906.233143,30.61,3584.0,60.0,57.03,47.92
1787686906.333622,34.41,3578.0,60.0,56.04,46.94
1787686906.435548,34.74,3106.0,57.0,47.45,38.54
1787686906.536104,32.64,3451.0,58.0,54.62,45.43
1787686906.63663,34.53,3321.0,58.0,53.13,44.03
1787686906.737215,35.45,3288.0,59.0,52.59,43.55
1787686906.839354,31.89,3570.0,58.0,56.4,47.51
1787686906.939891,35.14,3348.0,60.0,54.74,45.43
1787686907.040663,34.93,3261.0,60.0,51.29,42.26
1787686907.141141,35.9,3375.0,59.0,53.93,44.81
1787686907.241892,30.82,3462.0,61.0,53.91,44.8
1787686907.342355,35.62,3334.0,60.0,52.52,43.46
1787686907.443861,33.27,3525.0,58.0,55.05,46.0
1787686907.544327,34.36,3279.0,59.0,52.68,43.57
1787686907.644903,35.55,3281.0,59.0,52.09,42.99
1787686907.745494,35.76,3317.0,60.0,52.61,43.56
1787686907.846146,32.15,3545.0,60.0,56.21,47.08
1787686907.946743,34.81,3362.0,60.0,52.63,43.51
1787686908.047374,35.04,3308.0,59.0,51.68,42.66
1787686908.148614,35.36,3326.0,60.0,52.77,43.76
1787686908.249351,31.06,3505.0,60.0,54.31,45.2
1787686908.350053,35.36,3308.0,60.0,53.11,44.02
1787686908.450934,35.05,3371.0,60.0,53.6,44.6
1787686908.55161,31.4,3571.0,59.0,56.83,47.71
1787686908.652295,35.56,3394.0,59.0,53.98,44.9
1787686908.752862,34.77,3399.0,58.0,54.18,45.02
1787686908.853371,33.09,3484.0,60.0,56.34,47.25
1787686908.954187,35.97,3334.0,60.0,53.65,44.56
1787686909.054855,35.44,3336.0,58.0,53.01,43.96
1787686909.15557,35.83,3297.0,62.0,51.82,42.72
1787686909.25661,30.32,3531.0,60.0,54.69,45.59
1787686909.357098,35.98,3356.0,62.0,52.53,43.4
1787686909.457618,34.2,3362.0,60.0,52.38,43.31
1787686909.55952,34.61,3229.0,58.0,50.64,41.63
1787686909.660091,32.43,3537.0,59.0,57.52,48.26
1787686909.7605,35.01,3411.0,62.0,53.68,44.6
1787686909.8628,32.1,3544.0,62.0,54.73,45.75
1787686909.963298,35.21,3392.0,63.0,54.1,44.88
1787686910.063943,35.46,3380.0,62.0,53.42,44.33
1787686910.164538,36.27,3323.0,60.0,52.63,43.64
1787686910.265313,30.9,3539.0,62.0,54.5,45.37
1787686910.366038,35.64,3320.0,63.0,53.01,43.89
1787686910.466699,34.94,3493.0,62.0,54.22,45.19
1787686910.567316,34.83,3538.0,62.0,55.72,46.58
1787686910.667829,32.03,3541.0,59.0,56.06,46.92
1787686910.768266,32.37,3519.0,60.0,55.82,46.74
1787686910.86893,32.21,3543.0,59.0,56.62,47.44
1787686910.969511,32.24,3547.0,62.0,55.71,46.65
1787686911.070177,35.04,3364.0,59.0,53.21,44.04
1787686911.171163,31.16,3522.0,64.0,54.63,45.53
1787686911.271824,34.99,3316.0,63.0,52.42,43.32
1787686911.372498,34.73,3282.0,60.0,51.56,42.39
1787686911.47303,35.84,3341.0,58.0,53.35,44.18
1787686911.573545,32.28,3550.0,60.0,56.18,47.09
1787686911.674315,36.06,3274.0,60.0,52.35,43.21
1787686911.774882,35.61,3314.0,62.0,52.68,43.55
1787686911.880492,34.73,3367.0,58.0,51.45,42.78
1787686911.981184,32.74,3337.0,58.0,54.45,44.91
1787686912.081844,35.74,3197.0,60.0,50.74,41.64
1787686912.182802,32.11,3517.0,60.0,55.14,46.1
1787686912.283543,34.83,3293.0,60.0,52.2,43.03
1787686912.384049,35.39,3400.0,60.0,54.03,44.87
1787686912.48537,35.41,3317.0,60.0,52.51,43.45
1787686912.585932,32.48,3491.0,60.0,55.17,46.02
1787686912.686616,35.24,3324.0,62.0,52.28,43.21
1787686912.787304,35.68,3244.0,60.0,51.87,42.72
1787686912.888135,33.05,3502.0,58.0,54.78,45.73
1787686912.988762,34.59,3329.0,62.0,53.03,43.87
1787686913.089276,35.41,3301.0,60.0,52.77,43.58
1787686913.189843,36.0,3244.0,62.0,51.13,42.02
1787686913.290539,31.53,3532.0,62.0,55.96,46.78
1787686913.391112,35.39,3366.0,62.0,52.95,43.79
1787686913.492028,34.22,3379.0,60.0,52.81,43.74
1787686913.592647,33.3,3390.0,62.0,53.84,44.65
1787686913.693405,35.21,3266.0,60.0,51.88,42.72
1787686913.793895,36.17,3257.0,60.0,52.07,42.89
1787686913.89605,33.44,3374.0,60.0,52.66,43.69
1787686913.996636,33.88,3301.0,60.0,52.39,43.14
1787686914.097169,35.74,3249.0,59.0,51.29,42.16
1787686914.197776,34.61,3172.0,60.0,49.79,40.67
1787686914.299217,30.14,3381.0,61.0,51.23,42.23
1787686914.399938,35.19,3157.0,60.0,49.79,40.6
1787686914.504861,34.57,3445.0,62.0,52.82,44.09
1787686914.605356,33.24,3456.0,63.0,56.97,47.48
1787686914.706089,35.99,3295.0,60.0,52.26,43.09
1787686914.806511,35.84,3208.0,60.0,50.58,41.46
1787686914.908397,31.97,3537.0,65.0,55.15,46.09
1787686915.008877,34.38,3379.0,62.0,53.92,44.63
1787686915.109582,35.05,3229.0,59.0,50.91,41.79
1787686915.210055,35.67,3391.0,62.0,53.83,44.61
1787686915.313788,30.9,3258.0,64.0,48.03,39.21
1787686915.414242,35.08,3340.0,60.0,54.5,45.01
1787686915.515003,35.69,3278.0,60.0,51.72,42.55
1787686915.615481,32.15,3532.0,61.0,55.42,46.26
1787686915.716183,35.75,3339.0,60.0,53.32,44.12
1787686915.816628,35.19,3316.0,60.0,52.25,43.11
1787686915.921332,33.61,3393.0,60.0,52.79,43.98
1787686916.02186,33.79,3383.0,62.0,55.41,45.94
1787686916.122631,35.4,3298.0,62.0,51.71,42.58
1787686916.223217,35.53,3253.0,63.0,51.9,42.71
1787686916.324706,31.12,3442.0,63.0,52.54,43.53
1787686916.425256,35.46,3264.0,61.0,53.04,43.77
1787686916.525901,35.7,3271.0,60.0,52.26,43.1
1787686916.626482,35.34,3350.0,60.0,53.09,43.97
1787686916.727128,31.41,3542.0,62.0,55.73,46.59
1787686916.82793,34.27,3350.0,61.0,51.4,42.22
1787686916.932506,33.86,3421.0,60.0,52.63,43.81
1787686917.033198,33.99,3382.0,60.0,56.22,46.65
1787686917.133766,35.29,3331.0,61.0,53.14,43.95
1787686917.234282,35.92,3297.0,60.0,52.55,43.35
1787686917.336419,15.36,3503.0,56.0,34.94,26.3
1787686917.438811,0.93,1729.0,55.0,9.84,1.77
1787686917.540907,0.86,1686.0,55.0,10.14,1.85
1787686917.64165,21.75,1894.0,56.0,17.43,8.83
1787686917.742335,31.06,3543.0,62.0,55.32,46.16
1787686917.842878,35.37,3362.0,60.0,52.81,43.66
1787686917.948368,34.25,3445.0,60.0,52.16,43.46
1787686918.048881,33.52,3397.0,60.0,56.4,46.78
1787686918.149548,35.68,3286.0,60.0,52.79,43.7
1787686918.250074,35.36,3262.0,60.0,51.57,42.42
1787686918.350898,33.28,3497.0,60.0,55.88,46.68
1787686918.451338,32.85,3264.0,60.0,50.61,41.55
1787686918.551966,35.3,3278.0,61.0,51.94,42.76
1787686918.653667,33.66,3274.0,58.0,50.67,41.61
1787686918.754395,31.93,3515.0,62.0,55.21,46.02
1787686918.855035,35.62,3332.0,63.0,53.44,44.23
1787686918.955492,35.96,3333.0,63.0,53.28,44.04
1787686919.056142,32.16,3543.0,63.0,55.9,46.75
1787686919.156758,34.93,3420.0,62.0,53.86,44.61
1787686919.257629,35.85,3267.0,62.0,51.83,42.74
1787686919.358185,30.88,3491.0,62.0,55.25,45.93
1787686919.458635,35.19,3260.0,63.0,51.72,42.49
1787686919.559378,35.82,3353.0,62.0,53.34,44.18
1787686919.665435,33.8,3367.0,61.0,50.6,41.84
1787686919.766071,31.2,3486.0,63.0,56.98,47.21
1787686919.866482,35.95,3207.0,62.0,50.79,41.66
1787686919.967254,35.78,3377.0,62.0,54.19,44.96
1787686920.070361,34.61,3418.0,62.0,54.14,45.13
1787686920.170963,33.3,3405.0,61.0,55.62,46.19
1787686920.271526,35.58,3421.0,62.0,55.16,45.87
1787686920.372049,31.41,3543.0,65.0,56.51,47.34
1787686920.472447,34.23,3550.0,63.0,56.49,47.24
1787686920.573144,34.8,3290.0,61.0,51.36,42.22
1787686920.674965,32.39,3345.0,60.0,52.03,42.85
1787686920.775549,32.69,3475.0,61.0,55.24,45.97
1787686920.8764,35.93,3278.0,61.0,52.73,43.47
1787686920.97697,35.77,3260.0,63.0,52.18,42.92
1787686921.078697,33.71,3456.0,61.0,55.17,46.04
1787686921.179277,34.15,3339.0,62.0,53.8,44.42
1787686921.279826,36.08,3268.0,63.0,52.64,43.36
1787686921.380788,32.39,3454.0,61.0,55.29,46.0
1787686921.481241,35.42,3347.0,62.0,53.22,44.01
1787686921.581938,35.34,3303.0,62.0,53.07,43.8
1787686921.686496,32.92,3421.0,62.0,51.92,43.07
1787686921.787046,32.72,3324.0,62.0,54.71,45.07
1787686921.887574,34.72,3203.0,63.0,50.67,41.44
1787686921.98838,34.54,3288.0,62.0,51.71,42.54
1787686922.089896,31.75,3541.0,62.0,56.06,46.89
1787686922.190666,35.11,3299.0,63.0,53.78,44.48
1787686922.291133,35.63,3334.0,63.0,53.23,44.03
1787686922.391694,35.4,3166.0,62.0,49.46,40.17
1787686922.492576,31.44,3446.0,62.0,54.45,45.29
1787686922.593129,34.83,3529.0,63.0,56.12,46.78
1787686922.694296,33.69,3430.0,62.0,55.47,46.25
1787686922.79497,32.53,3395.0,63.0,54.04,44.74
1787686922.895389,33.63,3470.0,60.0,54.41,45.1
1787686922.99604,34.98,3268.0,63.0,51.08,41.89
1787686923.096874,32.88,3488.0,61.0,56.3,47.0
1787686923.197462,34.52,3320.0,62.0,52.64,43.43
1787686923.298058,32.21,3525.0,65.0,56.9,47.56
1787686923.398656,32.05,3544.0,63.0,57.07,47.77
1787686923.499191,32.21,3502.0,63.0,56.16,46.93
1787686923.599804,35.96,3281.0,63.0,53.37,44.07
1787686923.700682,31.25,3538.0,63.0,56.63,47.34
1787686923.80145,35.41,3350.0,62.0,53.36,44.11
1787686923.902067,35.89,3292.0,63.0,53.67,44.34
1787686924.005518,32.64,3499.0,62.0,56.55,47.23
1787686924.106097,34.74,3316.0,63.0,53.5,44.29
1787686924.206738,34.06,3388.0,62.0,53.04,43.75
1787686924.307238,35.34,3434.0,63.0,54.91,45.65
1787686924.407815,31.81,3518.0,62.0,56.54,47.25
1787686924.508381,35.47,3162.0,62.0,49.82,40.64
1787686924.609107,35.73,3332.0,62.0,53.47,44.21
1787686924.712462,35.09,3388.0,63.0,53.35,44.3
1787686924.813025,31.16,3440.0,63.0,55.92,46.37
1787686924.91347,35.39,3389.0,63.0,53.49,44.2
1787686925.014055,32.1,3521.0,63.0,57.27,47.91
1787686925.114668,36.35,3186.0,65.0,51.37,42.08
1787686925.215191,34.75,3274.0,62.0,52.13,42.9
1787686925.316418,34.82,3315.0,62.0,53.36,44.1
1787686925.416995,33.3,3487.0,65.0,56.97,47.59
1787686925.517738,35.36,3262.0,63.0,51.43,42.2
1787686925.618392,35.69,3268.0,63.0,53.26,43.95
1787686925.719325,32.58,3505.0,62.0,55.84,46.61
1787686925.81998,33.3,3294.0,63.0,53.07,43.65
1787686925.920553,35.54,3364.0,62.0,53.28,44.06
1787686926.021155,31.87,3542.0,63.0,57.15,47.79
1787686926.121721,35.49,3342.0,64.0,52.98,43.74
1787686926.222378,35.6,3331.0,65.0,53.61,44.29
1787686926.323365,32.28,3546.0,65.0,56.6,47.33
1787686926.423887,35.05,3329.0,63.0,53.79,44.48
1787686926.524449,35.48,3311.0,65.0,53.58,44.34
1787686926.625059,35.3,3254.0,63.0,52.18,42.86
1787686926.725518,31.16,3526.0,65.0,55.72,46.47
1787686926.82635,35.36,3360.0,62.0,54.27,44.95
1787686926.927106,34.92,3287.0,63.0,52.26,42.93
1787686927.027873,35.44,3375.0,65.0,54.71,45.37
1787686927.128469,32.6,3508.0,65.0,56.36,47.06
1787686927.229307,35.03,3259.0,63.0,51.93,42.56
1787686927.329874,31.79,3539.0,64.0,56.35,47.1
1787686927.430411,35.49,3283.0,63.0,52.91,43.55
1787686927.530849,35.93,3301.0,64.0,53.47,44.08
1787686927.632638,35.36,3356.0,62.0,53.61,44.44
1787686927.733167,31.99,3513.0,63.0,57.32,47.88
1787686927.833774,34.18,3234.0,63.0,51.44,42.07
1787686927.934359,35.71,3204.0,62.0,50.82,41.62
1787686928.035777,33.44,3439.0,63.0,54.9,45.61
1787686928.136331,34.33,3350.0,63.0,54.32,45.03
1787686928.237012,36.03,3399.0,65.0,55.61,46.24
1787686928.337484,31.46,3547.0,65.0,56.35,47.05
1787686928.438159,35.03,3550.0,64.0,57.14,47.77
1787686928.538743,34.56,3378.0,63.0,54.34,44.97
1787686928.639293,35.28,3387.0,63.0,54.82,45.55
1787686928.739884,32.44,3501.0,65.0,56.76,47.41
1787686928.840478,34.32,3261.0,65.0,51.32,42.04
1787686928.94101,35.16,3416.0,64.0,55.33,45.95
1787686929.042002,33.56,3449.0,64.0,54.88,45.6
1787686929.14247,33.71,3393.0,65.0,54.37,44.99
1787686929.243044,35.07,3498.0,65.0,56.23,46.84
1787686929.343512,35.56,3354.0,65.0,53.8,44.49
1787686929.444381,31.66,3538.0,65.0,57.35,47.91
1787686929.544985,35.99,3430.0,63.0,55.45,46.09
1787686929.648486,33.79,3354.0,68.0,52.02,42.94
1787686929.748991,32.79,3495.0,63.0,58.04,48.36
1787686929.851106,2.5,3014.0,58.0,15.35,7.27
1787686929.952856,1.16,1755.0,58.0,9.73,1.96
1787686930.055051,0.98,1734.0,57.0,10.8,2.3
1787686930.15603,33.05,2301.0,58.0,30.13,20.89
1787686930.256779,35.85,3285.0,62.0,51.78,42.49
1787686930.358315,33.2,3525.0,63.0,55.73,46.56
1787686930.45922,34.75,3439.0,62.0,55.59,46.2
1787686930.559933,35.66,3279.0,64.0,52.76,43.44
1787686930.660678,31.71,3553.0,65.0,56.63,47.31
1787686930.761128,35.76,3359.0,65.0,53.87,44.58
1787686930.861814,35.58,3304.0,65.0,53.78,44.43
1787686930.963598,34.54,3339.0,63.0,53.37,44.19
1787686931.064216,33.29,3423.0,63.0,55.48,46.0
