cycle,inferences,correct_unique,latency_mean_ms,latency_median_ms,latency_std_sample_ms,latency_p95_ms,latency_min_ms,latency_max_ms,cycle_duration_s,throughput_fps
46,30,29,0.15555396666666665,0.153864,0.007756741434939402,0.1684978,0.146125,0.181847,0.005921254,5066.494360822893
47,30,29,0.15660626666666666,0.1540975,0.011164951268276473,0.17720024999999998,0.145527,0.195647,0.00595683,5036.235715976451
48,30,29,0.15884873333333335,0.1546025,0.01310401118882236,0.17819179999999998,0.145157,0.209174,0.006036601,4969.684098717143
49,30,29,0.15620226666666667,0.1539975,0.01146942340472186,0.17215614999999995,0.142913,0.204266,0.005933826,5055.75997678395
50,30,29,0.16170536666666668,0.156026,0.019782228519702908,0.20842844999999996,0.143676,0.222288,0.006190496,4846.138338511163
51,30,29,0.1571808666666667,0.15299449999999998,0.014597532806970319,0.17524425,0.147229,0.223723,0.006002369,4998.026612492501
52,30,29,0.15944563333333334,0.155161,0.013229501805938623,0.1828744,0.1479,0.206695,0.006059807,4950.652718807711
53,30,29,0.15907023333333334,0.153758,0.013178079965016446,0.17993265,0.144879,0.208728,0.006060127,4950.391303680599
54,30,29,0.1551766333333333,0.1530415,0.008207864267057344,0.16597155,0.146183,0.188725,0.005897629,5086.789962542574
55,30,29,0.16759913333333332,0.161142,0.018071976238198825,0.2058765,0.146071,0.213295,0.006596306,4548.000047299201
56,30,29,0.1594100333333333,0.153728,0.022780269691242614,0.19819739999999983,0.146731,0.255335,0.006226147,4818.389286343545
57,30,29,0.15503366666666668,0.1515285,0.011440948560063672,0.16940745,0.146153,0.205807,0.005930563,5058.541659535528
58,30,29,0.17227293333333332,0.1531855,0.04157493349648056,0.2725648,0.143161,0.277504,0.006599902,4545.522039569678
59,30,29,0.15730636666666667,0.1537195,0.01232112703780012,0.17894784999999996,0.145286,0.203313,0.006010564,4991.212139160318
60,30,29,0.15857526666666663,0.1553465,0.012189260349072509,0.1761227,0.143111,0.202055,0.006113149,4907.454406885879
61,30,29,0.15493073333333332,0.15157500000000002,0.012686341539252943,0.17021884999999998,0.144734,0.212405,0.005922147,5065.730384605448
62,30,29,0.15642213333333335,0.152584,0.012851486646146895,0.17630885,0.14604,0.209373,0.005973534,5022.152715628638
