cpu 0 pkg 0 die 0 l3 0 node 0 lnode 0 core 0 ht_id 0 siblings 0 1 -1 -1
cpu 1 pkg 0 die 0 l3 0 node 0 lnode 0 core 0 ht_id 1 siblings 0 1 -1 -1
cpu 2 pkg 0 die 0 l3 0 node 0 lnode 0 core 4 ht_id 0 siblings 2 3 -1 -1
cpu 3 pkg 0 die 0 l3 0 node 0 lnode 0 core 4 ht_id 1 siblings 2 3 -1 -1
cpu 4 pkg 0 die 0 l3 0 node 0 lnode 0 core 8 ht_id 0 siblings 4 5 -1 -1
cpu 5 pkg 0 die 0 l3 0 node 0 lnode 0 core 8 ht_id 1 siblings 4 5 -1 -1
cpu 6 pkg 0 die 0 l3 0 node 0 lnode 0 core 12 ht_id 0 siblings 6 7 -1 -1
cpu 7 pkg 0 die 0 l3 0 node 0 lnode 0 core 12 ht_id 1 siblings 6 7 -1 -1
cpu 8 pkg 0 die 0 l3 0 node 0 lnode 0 core 16 ht_id 0 siblings 8 9 -1 -1
cpu 9 pkg 0 die 0 l3 0 node 0 lnode 0 core 16 ht_id 1 siblings 8 9 -1 -1
cpu 10 pkg 0 die 0 l3 0 node 0 lnode 0 core 20 ht_id 0 siblings 10 11 -1 -1
cpu 11 pkg 0 die 0 l3 0 node 0 lnode 0 core 20 ht_id 1 siblings 10 11 -1 -1
cpu 12 pkg 0 die 0 l3 0 node 0 lnode 0 core 24 ht_id 0 siblings 12 13 -1 -1
cpu 13 pkg 0 die 0 l3 0 node 0 lnode 0 core 24 ht_id 1 siblings 12 13 -1 -1
cpu 14 pkg 0 die 0 l3 0 node 0 lnode 0 core 28 ht_id 0 siblings 14 15 -1 -1
cpu 15 pkg 0 die 0 l3 0 node 0 lnode 0 core 28 ht_id 1 siblings 14 15 -1 -1
cpu 16 pkg 0 die 0 l3 0 node 0 lnode 0 core 32 ht_id 0 siblings 16 -1 -1 -1
cpu 17 pkg 0 die 0 l3 0 node 0 lnode 0 core 33 ht_id 0 siblings 17 -1 -1 -1
cpu 18 pkg 0 die 0 l3 0 node 0 lnode 0 core 34 ht_id 0 siblings 18 -1 -1 -1
cpu 19 pkg 0 die 0 l3 0 node 0 lnode 0 core 35 ht_id 0 siblings 19 -1 -1 -1
cpu 20 pkg 0 die 0 l3 0 node 0 lnode 0 core 36 ht_id 0 siblings 20 -1 -1 -1
cpu 21 pkg 0 die 0 l3 0 node 0 lnode 0 core 37 ht_id 0 siblings 21 -1 -1 -1
cpu 22 pkg 0 die 0 l3 0 node 0 lnode 0 core 38 ht_id 0 siblings 22 -1 -1 -1
cpu 23 pkg 0 die 0 l3 0 node 0 lnode 0 core 39 ht_id 0 siblings 23 -1 -1 -1
Time_Of_Day_Seconds	Busy%	Bzy_MHz	PkgTmp	PkgWatt	CorWatt
1788466635.997685	18.98	2947	60	38.43	29.70
1788466636.098765	18.78	2647	58	29.68	21.09
1788466636.200304	17.02	2806	60	33.11	24.58
1788466636.301184	15.79	2544	58	28.86	19.72
1788466636.401825	18.11	2583	58	31.00	21.91
1788466636.502734	19.12	3074	64	35.16	26.31
1788466636.603324	14.81	3388	58	41.63	33.11
1788466636.704033	18.43	2944	64	34.44	25.50
1788466636.808207	17.77	3423	63	41.53	33.39
1788466636.908679	14.25	3478	64	45.18	35.82
1788466637.009045	18.70	3508	64	45.27	36.22
1788466637.109613	18.62	3521	60	44.36	35.46
1788466637.212045	16.97	2444	59	27.11	18.78
1788466637.312551	15.90	3252	61	41.25	32.10
1788466637.412973	18.77	3428	61	44.05	34.88
1788466637.513443	18.95	3250	60	42.58	33.68
1788466637.616356	15.74	2903	62	33.57	25.36
1788466637.717050	19.04	3322	60	43.82	34.42
1788466637.818245	19.05	2814	63	32.31	23.85
1788466637.918863	14.49	3174	60	38.19	29.59
1788466638.019391	19.22	2989	62	38.63	29.84
1788466638.119861	18.53	3148	59	38.95	30.38
1788466638.220385	14.19	2345	59	25.32	16.55
1788466638.321430	18.81	2636	59	31.72	23.15
1788466638.421789	19.22	3015	60	37.84	28.77
1788466638.522411	18.82	3369	63	44.12	35.29
1788466638.623072	13.79	3176	60	37.93	28.95
1788466638.723849	18.79	2839	58	32.85	24.06
1788466638.824193	20.41	2964	62	37.50	28.47
1788466638.924632	14.77	3500	62	43.39	34.87
1788466639.024974	18.35	3227	63	41.20	32.27
1788466639.125448	18.94	3255	61	41.10	32.53
1788466639.226004	14.22	3054	65	36.03	27.43
1788466639.326699	18.91	3397	65	42.84	34.12
1788466639.427107	18.40	3380	63	43.66	34.91
1788466639.528868	18.59	3285	64	43.64	34.69
1788466639.629466	14.66	3251	61	40.66	31.80
1788466639.729919	18.97	3111	63	37.80	29.08
1788466639.830321	18.89	3051	63	38.53	29.62
1788466639.930828	14.40	3302	63	40.15	31.59
1788466640.031180	20.61	3419	63	44.67	35.80
1788466640.133917	15.43	2829	59	33.75	25.02
1788466640.234564	17.91	2396	60	26.00	16.87
1788466640.335176	18.73	2742	63	31.37	22.47
1788466640.436397	15.00	3224	59	39.89	31.13
1788466640.536888	18.64	3002	63	38.00	29.23
1788466640.637425	18.59	3306	62	40.08	31.02
1788466640.738638	17.64	2619	59	31.15	22.28
1788466640.839252	15.51	3248	60	40.56	31.62
1788466640.939929	13.74	2619	58	29.62	21.20
1788466641.040341	14.39	2892	63	33.88	25.31
1788466641.140741	14.29	2784	63	32.08	23.85
1788466641.241404	19.35	3350	62	42.36	33.23
1788466641.343406	17.21	3181	63	39.09	30.68
1788466641.443949	16.43	3342	64	43.14	33.86
1788466641.544528	18.93	3135	59	39.72	30.58
1788466641.645025	19.22	2548	59	27.95	19.46
1788466641.749121	14.99	2933	60	34.37	25.49
1788466641.849622	18.50	3132	63	41.31	31.92
1788466641.950295	18.61	3073	60	36.17	27.16
1788466642.051401	17.78	2880	63	31.65	23.55
1788466642.152018	14.61	3463	62	44.01	35.09
1788466642.252513	18.81	3354	62	44.04	35.28
1788466642.353145	19.21	3075	60	39.39	30.42
1788466642.453568	14.94	3236	60	39.55	30.65
1788466642.554014	18.49	3094	63	38.78	29.91
1788466642.657280	18.72	2947	60	35.22	26.72
1788466642.757846	14.41	3406	63	43.85	34.82
1788466642.858289	18.90	3074	60	38.40	29.28
1788466642.958890	18.59	2855	60	35.83	26.68
1788466643.060352	16.58	2391	62	25.03	16.51
1788466643.160751	16.52	3132	64	38.38	29.31
1788466643.261173	18.94	3387	64	44.07	35.15
1788466643.361922	18.57	3168	65	40.92	32.44
1788466643.462465	16.28	2797	60	33.26	24.19
1788466643.562931	18.72	3265	62	43.36	34.38
1788466643.663761	19.68	2810	62	31.27	22.62
1788466643.764336	14.48	3400	63	42.52	33.79
1788466643.864721	18.48	3200	62	40.91	31.80
1788466643.965150	19.08	3329	63	43.46	34.33
1788466644.066658	14.93	3340	60	40.50	32.36
1788466644.167127	18.30	3380	64	43.20	34.46
1788466644.267564	18.68	2568	63	31.52	22.59
1788466644.369116	17.81	2337	63	24.48	15.88
1788466644.469494	15.25	3438	65	44.04	34.86
1788466644.570197	19.45	2622	60	32.17	23.31
1788466644.670762	18.75	3186	68	40.23	31.15
1788466644.771434	15.37	3394	59	42.16	33.45
1788466644.871841	18.80	2926	60	34.48	25.73
1788466644.973611	17.74	2641	62	30.05	21.63
1788466645.074054	15.55	3291	61	40.93	32.18
1788466645.174515	18.41	3172	62	40.85	32.00
1788466645.275107	19.16	2893	59	34.37	25.39
1788466645.376452	15.35	2665	59	30.26	21.69
1788466645.476959	18.02	2940	60	35.19	26.45
1788466645.578436	18.80	3196	60	38.59	29.80
1788466645.679016	19.20	2860	61	34.73	25.61
1788466645.779630	14.26	2529	60	28.51	19.89
1788466645.880165	20.50	3310	64	42.86	33.70
1788466645.982053	17.80	2801	60	34.18	25.32
1788466646.082608	14.81	3171	63	39.92	30.71
1788466646.183380	18.27	2850	62	32.51	23.90
1788466646.283774	18.83	3119	60	37.41	28.80
1788466646.384414	14.45	2498	63	27.81	18.94
1788466646.485123	13.59	3496	60	43.68	34.69
1788466646.587227	0.27	1407	58	10.83	2.65
1788466646.689286	0.27	1443	57	8.32	1.09
1788466646.790109	18.71	2464	59	29.03	19.38
1788466646.890811	19.79	2950	60	36.49	27.40
1788466646.991410	15.16	3039	58	36.64	27.79
1788466647.091762	19.13	2886	65	35.93	26.79
1788466647.192193	18.34	3358	62	43.99	35.23
1788466647.292834	14.48	3180	61	38.96	30.16
1788466647.393287	19.06	3010	65	38.35	29.56
1788466647.493980	18.84	3183	61	40.19	31.08
1788466647.595354	16.62	2711	60	31.67	22.58
1788466647.695704	16.33	3471	63	45.22	36.09
1788466647.796268	19.22	2715	58	31.82	22.91
1788466647.896777	19.21	3047	62	37.23	28.47
1788466647.997341	14.36	2918	60	34.46	25.80
1788466648.097935	20.10	3145	60	39.51	30.26
1788466648.199783	15.59	3140	61	37.38	28.87
1788466648.300231	17.85	3435	65	44.83	35.70
1788466648.400933	18.86	3321	61	43.58	34.69
1788466648.501315	18.41	2665	61	32.38	23.30
1788466648.602120	14.43	2479	62	27.24	19.03
1788466648.702559	19.20	2861	63	36.37	27.57
1788466648.803224	19.02	3152	64	40.03	31.18
1788466648.904775	16.49	3172	63	39.79	31.20
1788466649.005340	16.29	3249	63	42.44	33.18
1788466649.105727	19.17	3069	62	40.73	31.61
1788466649.206257	18.85	2497	63	27.84	19.54
1788466649.306691	16.36	3533	65	45.15	36.64
1788466649.407212	18.46	3353	63	42.67	33.81
1788466649.507814	14.32	2840	60	33.47	24.86
1788466649.608387	19.13	3129	63	40.26	31.08
1788466649.708816	19.25	3212	61	42.85	33.58
1788466649.810174	18.17	2945	63	34.14	25.34
1788466649.910725	14.52	3160	63	38.92	30.08
1788466650.011183	19.08	3167	63	40.85	31.71
1788466650.111582	19.23	3229	63	42.68	33.79
1788466650.215992	16.95	3066	61	36.17	27.80
1788466650.316470	16.08	3288	64	42.28	33.14
1788466650.417028	20.36	3427	62	44.75	35.57
1788466650.517493	14.39	3382	63	42.12	33.31
1788466650.618185	18.99	2522	60	29.40	20.62
1788466650.719017	17.89	2768	59	31.05	21.89
1788466650.820107	17.28	2588	62	29.70	21.15
1788466650.920736	16.24	2907	59	35.82	26.81
1788466651.021221	19.68	3114	63	38.92	29.80
1788466651.122040	18.61	2621	62	32.33	23.49
1788466651.222580	13.98	2488	60	28.35	19.70
1788466651.322968	19.02	3027	63	36.01	27.26
1788466651.423657	19.40	2722	60	33.12	24.48
1788466651.525389	15.49	3440	68	41.84	33.05
1788466651.625943	17.59	3583	62	47.07	37.77
1788466651.726489	18.77	3214	65	40.69	32.14
1788466651.826942	13.99	3522	66	44.10	35.57
1788466651.927366	18.14	3558	65	44.87	35.86
1788466652.027918	18.00	3528	65	46.17	36.83
1788466652.128734	14.09	3118	61	38.03	29.27
1788466652.229185	14.04	2733	64	31.34	23.23
1788466652.329551	19.30	3074	65	40.28	31.39
1788466652.431036	10.35	3500	60	37.96	28.89
1788466652.531622	15.87	2628	65	28.76	19.59
1788466652.632258	19.10	3320	65	44.97	36.05
1788466652.732769	15.55	3526	63	44.73	36.01
1788466652.833216	18.95	3404	66	44.79	35.42
1788466652.934281	14.21	3604	65	48.88	39.44
1788466653.034747	15.68	3541	66	45.92	36.52
1788466653.135158	18.66	3512	66	45.73	36.42
1788466653.235854	19.09	3180	62	41.03	31.94
1788466653.338211	14.67	2721	60	31.74	23.14
1788466653.438888	18.50	2570	62	31.91	22.67
1788466653.539282	19.10	2961	63	36.48	27.35
1788466653.644366	18.16	2872	62	33.90	25.61
1788466653.745257	15.13	2647	60	30.08	21.40
1788466653.845717	20.52	2820	65	36.91	27.73
1788466653.946141	14.17	3495	65	43.74	34.99
1788466654.046735	18.75	3284	63	43.54	34.52
1788466654.147083	18.74	3363	63	43.32	34.38
1788466654.249594	18.57	3143	65	37.82	29.68
1788466654.350158	14.45	3335	63	42.78	33.85
1788466654.450806	18.72	3337	63	42.98	33.75
1788466654.551181	20.20	2827	61	36.75	27.50
1788466654.653556	17.24	2787	65	31.53	22.53
1788466654.753906	15.85	3076	65	38.71	29.71
1788466654.854428	18.94	3267	62	43.69	34.41
1788466654.954869	19.90	3141	65	39.11	29.85
1788466655.055630	14.49	2635	60	30.80	21.73
1788466655.155991	18.73	3137	63	38.86	29.65
1788466655.258234	18.51	2740	62	34.82	26.07
1788466655.358608	15.00	2890	64	34.36	25.85
1788466655.459099	18.66	3438	65	44.85	35.65
1788466655.559410	19.13	2845	63	35.66	27.00
1788466655.661295	15.12	2923	64	34.36	25.67
1788466655.761801	17.41	3132	65	37.57	28.76
1788466655.862261	18.72	3370	61	42.68	33.68
1788466655.962820	19.10	2643	63	31.64	23.14
1788466656.063271	14.31	3086	64	36.91	28.53
1788466656.163757	20.11	3475	62	45.94	36.90
1788466656.264341	16.96	3034	63	36.36	28.12
1788466656.364884	15.76	3213	61	40.36	31.11
1788466656.465426	19.00	2822	60	35.16	26.15
1788466656.565801	19.15	2933	64	36.41	27.51
1788466656.666223	14.43	3319	63	41.20	32.62
1788466656.766748	18.95	3238	63	41.71	32.84
1788466656.867190	18.99	3213	63	42.20	33.43
1788466656.967994	16.92	2824	63	33.89	25.43
1788466657.068953	15.99	2337	60	26.67	17.77
1788466657.169454	19.40	2624	63	30.82	21.93
1788466657.269956	14.70	3439	63	42.58	34.37
1788466657.371337	6.37	4259	79	48.13	39.43
1788466657.471959	15.26	2945	64	33.24	23.85
1788466657.574279	18.72	2728	63	31.78	23.14
1788466657.674784	14.03	2389	61	27.93	18.99
1788466657.775307	19.09	3346	65	43.86	34.92
1788466657.875728	18.81	3272	65	42.36	33.66
1788466657.976389	16.72	2799	63	34.20	25.35
1788466658.076896	16.61	3311	62	41.99	33.35
1788466658.177262	14.43	3102	64	37.29	28.89
1788466658.277754	14.37	3345	63	41.66	33.18
1788466658.378631	20.36	3221	61	41.86	32.79
1788466658.480649	18.07	2665	63	30.58	21.72
1788466658.581184	15.39	3326	63	42.35	33.66
1788466658.681651	19.02	3203	63	41.64	32.83
1788466658.782116	19.02	3116	61	39.71	30.68
1788466658.882866	15.07	3119	61	38.79	30.05
1788466658.983433	17.96	2994	63	36.36	27.70
1788466659.084099	18.98	2593	61	30.61	21.76
1788466659.186416	18.11	2482	63	26.19	17.88
1788466659.286967	15.03	2625	64	31.07	22.09
1788466659.387461	19.04	3228	61	41.87	33.06
1788466659.487947	19.80	3260	65	41.38	32.45
1788466659.588299	14.49	3550	65	44.64	36.36
1788466659.688900	18.61	3185	62	41.25	31.97
1788466659.789290	18.84	2597	65	27.56	19.26
1788466659.889815	14.53	3302	63	41.05	32.40
1788466659.990269	19.01	3148	63	41.94	33.04
1788466660.090878	18.58	3419	65	43.49	34.76
1788466660.192285	18.50	3280	65	42.03	33.76
1788466660.292886	14.26	2429	60	27.80	18.93
1788466660.393269	18.65	3159	63	38.50	29.71
1788466660.493741	14.40	2691	63	30.74	21.90
1788466660.594137	20.52	3338	66	45.61	36.34
1788466660.694668	14.42	3056	63	37.53	28.68
1788466660.795217	18.89	2746	62	32.49	23.57
1788466660.898949	17.98	2445	63	26.01	17.59
1788466660.999348	15.35	3183	65	40.59	31.66
1788466661.099827	19.29	2886	65	37.83	28.72
1788466661.200215	14.52	3455	64	43.92	35.11
1788466661.300883	19.10	3189	65	41.54	32.87
1788466661.401259	19.03	3063	66	38.16	29.80
1788466661.502373	14.32	2668	62	31.06	22.25
1788466661.603101	18.77	2932	62	35.71	26.36
1788466661.706485	17.53	2675	65	30.11	21.84
1788466661.807127	17.20	3187	62	40.39	31.66
1788466661.910429	13.21	2297	63	22.07	13.48
1788466662.010812	16.15	3263	63	41.13	32.24
1788466662.111432	18.84	3476	65	45.22	36.27
1788466662.211891	18.94	3390	66	44.65	35.48
1788466662.315293	16.38	3367	63	42.01	33.76
1788466662.415703	16.69	3205	64	41.59	32.67
1788466662.516344	19.07	2506	60	28.93	19.99
1788466662.616847	18.98	2984	63	36.71	27.84
1788466662.717416	14.41	3405	63	42.69	33.95
1788466662.817782	19.08	3134	63	42.24	33.33
1788466662.918552	19.90	3274	64	43.24	34.17
1788466663.019480	14.60	3228	63	39.68	31.65
1788466663.119930	19.05	2749	65	35.25	26.15
1788466663.220367	18.99	3190	66	41.65	32.72
1788466663.323156	15.36	3369	63	41.17	32.93
1788466663.423547	17.53	3383	64	45.51	36.60
1788466663.524224	19.07	3026	62	38.90	29.51
1788466663.630779	18.73	2431	63	27.48	19.15
1788466663.731356	14.64	3089	64	39.22	30.36
1788466663.831850	19.01	3339	65	44.19	35.21
1788466663.932272	18.85	3433	64	45.52	36.33
1788466664.032733	17.70	3193	63	40.98	32.38
1788466664.133317	17.25	3418	65	44.63	36.05
1788466664.233888	19.17	3049	65	38.97	30.61
1788466664.334588	14.25	2907	63	35.62	26.78
1788466664.435321	14.24	2311	62	25.36	16.85
1788466664.535941	14.22	2423	61	26.67	18.31
1788466664.636749	14.89	2903	62	33.84	25.95
1788466664.737529	18.66	2757	61	32.56	23.80
1788466664.837897	18.94	3016	66	37.64	28.42
1788466664.938377	18.94	3103	63	38.28	29.60
1788466665.038737	14.35	3359	65	42.47	33.75
1788466665.139241	18.79	3381	65	44.22	35.28
1788466665.239883	20.16	2965	65	37.60	28.58
1788466665.340389	15.03	3372	66	41.98	33.97
1788466665.440737	19.24	3226	66	43.21	34.34
1788466665.542194	17.53	2609	63	32.09	23.59
1788466665.642832	15.99	2900	64	35.69	26.70
1788466665.743603	19.29	3246	63	43.40	34.35
1788466665.843972	19.00	2841	63	32.96	24.51
1788466665.945211	15.11	3138	65	38.79	30.13
1788466666.045634	18.09	3254	65	42.74	33.91
1788466666.146616	19.24	3027	63	37.26	28.52
1788466666.247014	18.47	3214	65	42.23	33.06
1788466666.348074	14.21	2551	61	29.90	21.01
1788466666.448668	20.63	3085	66	41.57	32.16
1788466666.549396	17.09	3350	65	43.76	34.45
1788466666.649817	16.18	3511	65	46.16	36.80
1788466666.750467	19.02	2896	65	38.86	29.69
1788466666.851244	19.11	3104	63	39.85	31.08
1788466666.951854	14.41	2978	66	36.02	26.87
1788466667.052287	18.92	3129	63	39.83	30.48
1788466667.152720	19.02	3213	66	41.42	32.57
1788466667.253442	17.44	3361	65	42.55	33.92
1788466667.354319	15.78	3042	62	38.30	29.53
1788466667.454860	18.62	3310	63	41.82	32.58
1788466667.555568	19.38	2301	63	25.26	16.44
1788466667.656071	15.45	3543	64	45.37	36.90
1788466667.756518	19.29	3217	65	42.52	33.82
1788466667.860604	17.14	3277	63	41.81	33.55
1788466667.961116	16.18	3130	63	39.93	31.12
1788466668.061536	19.22	3017	63	37.59	28.74
1788466668.161973	18.99	3303	65	42.46	33.76
1788466668.264221	15.13	3065	65	36.73	28.04
1788466668.364717	18.41	3048	64	39.60	30.25
1788466668.465066	19.00	3138	64	40.52	31.60
1788466668.565703	14.54	3228	66	39.82	31.51
1788466668.666046	20.50	3318	66	44.35	35.15
1788466668.766756	14.31	3246	63	40.38	32.30
1788466668.867150	19.03	3185	65	42.24	32.99
1788466668.972482	17.44	2643	65	28.12	20.41
1788466669.073106	15.36	3021	63	39.94	30.32
1788466669.173705	18.68	3041	63	38.44	29.64
1788466669.274340	18.80	3268	65	41.45	32.67
1788466669.376933	17.01	3062	66	37.93	29.79
1788466669.477301	16.28	3266	65	44.05	34.69
1788466669.580423	18.90	3402	65	44.53	35.43
1788466669.681017	19.45	2594	63	32.74	23.81
1788466669.781560	15.46	2996	63	36.28	27.52
1788466669.882067	19.12	3102	64	39.32	30.49
1788466669.984132	17.54	3373	65	42.46	33.45
1788466670.084700	15.63	2773	63	32.67	23.75
1788466670.185472	19.12	2572	63	29.76	20.99
1788466670.285876	19.14	2873	68	34.45	25.55
1788466670.387693	15.19	3323	65	41.23	32.65
1788466670.489687	9.84	3173	61	28.80	19.76
1788466670.590449	4.47	1971	62	12.70	4.68
1788466670.690999	14.33	2779	63	33.17	24.36
1788466670.791691	19.70	2859	65	34.82	25.64
1788466670.892245	15.42	3285	63	41.63	32.57
1788466670.992695	18.79	3385	65	44.02	35.15
1788466671.093050	18.92	3490	66	45.40	36.89
1788466671.193656	14.52	3364	68	43.12	34.22
1788466671.294021	18.76	3244	66	42.52	33.63
1788466671.394621	18.74	2934	68	38.12	29.31
1788466671.496312	17.88	3442	65	45.13	36.13
1788466671.596819	15.51	3469	68	44.84	36.17
1788466671.697173	19.49	3237	65	43.14	34.23
1788466671.797759	18.93	3219	64	42.05	33.10
1788466671.898446	15.44	2995	66	36.53	27.72
1788466671.999057	19.87	3289	66	43.77	34.60
1788466672.100081	17.88	3030	65	39.27	30.99
1788466672.200656	15.63	3155	64	39.15	30.52
1788466672.301380	19.02	3172	63	40.86	31.94
1788466672.401836	19.28	3141	65	40.42	31.58
1788466672.502352	14.29	3259	63	42.02	32.67
1788466672.602912	19.46	2682	65	34.32	25.00
1788466672.703278	19.18	3010	65	39.12	30.00
1788466672.803684	14.51	3427	65	44.50	35.64
1788466672.904039	18.78	3312	65	42.82	33.79
1788466673.005194	19.09	3128	64	40.16	31.24
1788466673.105546	15.80	3441	64	44.80	35.97
1788466673.207808	18.51	3422	66	45.50	36.30
1788466673.308394	14.39	2943	63	36.84	27.53
1788466673.409035	18.96	3193	66	43.17	33.84
1788466673.509669	15.43	3219	65	41.25	32.00
1788466673.613314	18.18	3275	67	41.77	33.16
1788466673.713663	18.98	3339	65	45.45	36.16
1788466673.814282	14.29	3125	65	38.95	30.21
1788466673.914865	18.88	2906	63	36.55	27.61
1788466674.018715	18.26	2200	63	22.20	13.81
1788466674.119216	15.92	3267	64	42.79	33.79
1788466674.219942	20.02	2372	65	27.30	18.21
1788466674.320289	15.18	3493	65	44.61	35.96
1788466674.420706	19.07	3230	69	43.35	34.07
1788466674.521153	14.44	3352	66	43.03	34.03
1788466674.621690	19.01	3310	68	45.07	36.02
1788466674.722073	17.73	3188	66	42.18	32.91
1788466674.822611	15.27	3266	65	42.43	33.34
1788466674.923179	19.17	3068	65	39.84	30.92
1788466675.023599	18.97	3252	65	42.39	33.63
1788466675.124938	15.34	3236	68	40.36	31.60
1788466675.225486	18.06	2901	65	34.77	25.99
1788466675.325843	20.06	3315	67	42.89	33.97
1788466675.426586	14.14	2653	63	31.38	22.91
1788466675.527070	19.74	2178	63	24.93	15.93
1788466675.627562	19.11	3070	65	38.79	29.81
1788466675.727929	14.48	3194	65	39.85	31.44
1788466675.828388	19.14	3257	65	43.06	34.08
1788466675.928960	18.88	3353	66	45.13	35.81
1788466676.030218	17.08	2795	63	35.26	26.80
1788466676.130721	16.69	2724	63	33.00	23.98
1788466676.231351	18.83	3119	65	38.90	30.02
1788466676.332153	19.22	3025	63	39.82	31.37
1788466676.432913	14.30	3071	65	37.88	28.99
1788466676.533322	20.78	2823	68	36.39	27.13
1788466676.633848	15.93	3344	64	42.87	34.31
1788466676.734231	17.71	3324	65	44.67	35.31
1788466676.834754	18.91	3432	66	45.87	36.48
1788466676.936422	17.83	3427	65	45.18	36.07
1788466677.037067	15.17	3529	66	46.06	37.26
1788466677.137445	18.81	3466	66	46.84	37.47
1788466677.238089	14.38	3465	66	44.30	35.45
1788466677.338424	14.14	3536	66	44.79	36.59
1788466677.438811	14.26	3535	66	45.11	36.81
1788466677.540859	15.99	3496	65	44.81	36.02
1788466677.643783	18.58	3549	66	47.05	37.97
1788466677.747204	16.71	3167	65	42.02	33.00
1788466677.847716	16.96	3100	66	40.79	31.79
1788466677.948109	18.92	3180	65	42.61	33.37
1788466678.048921	14.25	2521	64	29.38	21.07
1788466678.149520	19.07	2848	64	35.28	26.30
1788466678.250195	19.16	2470	63	27.72	18.94
1788466678.350661	14.36	3195	68	40.30	31.12
1788466678.451100	19.11	3320	66	43.92	34.50
1788466678.551631	14.56	3287	65	41.90	32.81
1788466678.652131	19.16	3171	69	42.02	33.18
1788466678.752650	19.40	3077	63	41.19	32.17
1788466678.853561	14.93	2919	63	35.00	26.16
1788466678.954012	16.14	2288	65	25.45	16.11
1788466679.054854	15.68	3439	65	45.14	36.22
1788466679.155512	17.62	2669	63	31.54	22.50
1788466679.255993	18.99	2773	66	35.03	25.66
1788466679.356392	18.93	3329	68	44.44	35.37
1788466679.457152	14.38	3358	67	42.80	34.22
1788466679.557900	18.92	3021	63	37.52	28.64
1788466679.658365	19.53	2781	65	35.09	25.85
1788466679.760978	17.73	3161	64	41.21	32.83
1788466679.861561	15.44	3410	67	46.49	36.87
1788466679.961916	20.57	3180	65	43.25	33.92
1788466680.062349	14.27	3274	68	41.01	32.76
1788466680.162851	18.87	3162	66	41.10	31.80
1788466680.263296	19.24	3090	69	40.14	31.04
1788466680.364031	18.67	3378	66	44.57	35.99
1788466680.464506	14.41	2963	65	37.28	28.24
1788466680.565017	19.06	3143	64	41.09	32.00
1788466680.665512	18.96	2728	68	32.57	23.58
1788466680.767370	15.33	2463	63	28.72	20.24
1788466680.867882	18.04	3024	65	41.25	31.77
1788466680.968373	19.09	3270	65	41.47	32.55
1788466681.069231	19.01	2571	64	29.89	21.30
1788466681.169709	16.30	3489	67	46.32	37.37
1788466681.270247	18.77	3457	66	46.01	37.10
1788466681.371838	14.70	3273	69	40.87	32.60
1788466681.472300	18.91	3044	69	40.49	31.36
1788466681.572770	18.97	3320	66	44.10	34.68
1788466681.673179	19.50	3119	67	40.95	32.05
1788466681.773519	14.36	3168	66	39.63	30.75
1788466681.874089	19.15	3192	65	43.38	33.99
1788466681.974569	18.89	3121	67	39.58	30.14
1788466682.078431	15.26	3240	66	40.61	32.20
1788466682.178796	18.09	3269	66	42.77	33.68
1788466682.279444	19.71	3469	65	46.60	37.50
1788466682.379778	14.86	3540	67	46.84	37.77
1788466682.480414	19.44	3010	69	39.05	30.31
1788466682.581137	14.21	3442	65	44.35	35.84
1788466682.682065	19.21	2848	63	37.53	28.24
1788466682.783908	17.65	3164	68	40.37	31.36
1788466682.884365	16.07	3153	68	41.69	32.26
1788466682.984730	18.80	3354	68	44.41	35.62
1788466683.086189	11.53	2844	63	31.21	22.57
1788466683.186855	18.81	2766	65	36.30	26.75
1788466683.287675	19.03	3121	66	40.73	31.27
1788466683.388339	17.12	3241	66	42.13	33.18
1788466683.488816	17.56	3458	66	46.18	36.75
1788466683.589330	19.05	2379	64	27.83	19.10
1788466683.689898	14.71	3073	66	38.37	29.38
1788466683.790425	19.18	3190	64	42.28	33.14
1788466683.891232	18.77	3307	64	42.89	33.89
1788466683.992683	18.53	3165	68	38.43	30.07
1788466684.093348	14.63	2895	63	35.75	27.09
1788466684.193971	19.00	2675	63	31.06	22.22
1788466684.294508	14.43	3167	65	39.54	31.19
1788466684.394896	14.37	3373	66	43.26	34.57
1788466684.495465	20.03	2864	68	36.84	27.99
1788466684.595820	14.94	3364	66	42.81	34.49
1788466684.696321	19.31	3143	68	42.23	33.07
1788466684.797014	18.90	3254	68	41.97	32.98
1788466684.897495	14.33	3508	65	45.51	36.68
1788466684.997848	19.33	2972	68	38.94	29.74
1788466685.098267	19.07	3264	68	43.59	34.76
1788466685.198983	14.22	2629	65	31.56	22.91
1788466685.299538	19.13	2993	69	40.00	30.94
1788466685.400218	18.50	2762	65	31.09	22.83
1788466685.501156	14.68	3065	63	38.31	29.19
1788466685.601816	19.86	2909	65	35.27	26.29
1788466685.702338	14.46	2910	65	34.98	26.49
1788466685.803139	18.26	2888	63	33.73	24.92
1788466685.904048	18.86	2413	63	26.84	17.91
1788466686.004846	14.81	2817	65	33.21	24.85
1788466686.105613	18.60	2410	63	28.11	19.36
1788466686.206038	19.18	3129	66	41.69	32.76
1788466686.306575	19.10	3279	68	43.09	34.53
1788466686.407206	14.36	3531	67	46.27	36.91
1788466686.507690	19.23	2935	66	38.35	28.90
1788466686.608368	19.00	3243	65	42.68	33.77
1788466686.711292	15.63	2444	63	28.50	20.29
