epoch_s,monotonic_s,system_percent,process_percent,frequency_mhz,package_temp_c,rss_mib
1788466987.7617178,100307.936584712,9.7,287.2,2.300458333333333,69.0,795.359375
1788466987.9052315,100308.080098302,11.6,292.7,3.406541666666666,69.0,795.359375
1788466988.0647767,100308.239643664,13.2,281.7,2.9107499999999997,69.0,795.359375
1788466988.2290442,100308.403911435,11.9,286.4,2.8671666666666673,67.0,795.359375
1788466988.4450855,100308.61995247,13.6,296.3,3.5667916666666666,67.0,795.359375
1788466988.619253,100308.794120348,11.6,292.7,2.3310833333333334,67.0,795.359375
1788466988.7859917,100308.960858856,12.4,282.0,3.566333333333333,67.0,795.359375
1788466988.9442396,100309.119106653,12.3,290.7,2.49775,67.0,795.359375
1788466989.1039515,100309.278818454,12.5,281.4,2.4785000000000004,67.0,795.359375
1788466989.2674346,100309.442301503,11.1,294.0,3.5682916666666653,67.0,795.359375
1788466989.4406118,100309.615478927,13.3,294.4,3.3142916666666675,68.0,795.359375
1788466989.6600678,100309.834934728,12.8,296.2,3.566166666666666,68.0,795.359375
1788466989.818946,100309.993812894,11.8,289.5,3.447416666666666,68.0,795.359375
1788466989.990665,100310.165532054,11.5,279.5,2.4830000000000005,68.0,795.359375
1788466990.1640759,100310.338942935,10.0,236.4,1.2643333333333335,68.0,795.359375
1788466990.3040326,100310.478899471,12.4,278.8,3.5664166666666666,68.0,795.359375
1788466990.4409769,100310.615844082,11.0,284.7,2.024291666666667,68.0,795.359375
1788466990.5820904,100310.756957483,12.6,304.3,2.908208333333334,71.0,795.359375
1788466990.7691479,100310.944014948,12.4,294.0,2.611,71.0,795.359375
1788466990.905171,100311.080037964,10.8,287.2,3.3951249999999997,71.0,795.359375
1788466991.0408576,100311.215724514,10.8,294.8,3.5625416666666663,71.0,795.359375
1788466991.1800838,100311.354951217,13.6,301.6,2.2885000000000004,71.0,795.359375
1788466991.3238401,100311.498707427,10.3,278.3,3.566499999999999,71.0,795.359375
1788466991.459607,100311.634473908,13.0,294.6,2.3467500000000006,71.0,795.359375
1788466991.6033525,100311.778219611,12.9,292.2,3.5663333333333322,71.0,795.359375
1788466991.7409873,100311.915854493,11.8,290.1,3.566291666666666,69.0,795.359375
1788466991.921846,100312.096713255,13.3,293.3,2.0924583333333335,69.0,795.359375
1788466992.0631104,100312.237977467,10.7,283.2,3.1069999999999998,69.0,795.359375
1788466992.2059932,100312.380860354,12.8,293.9,2.9027499999999993,69.0,795.359375
1788466992.6284819,100312.803348869,11.5,284.0,2.387208333333333,69.0,795.359375
1788466992.7698493,100312.944716403,11.0,290.1,3.566249999999999,71.0,795.359375
1788466992.9726644,100313.147531406,11.3,290.9,2.9346666666666668,71.0,795.359375
1788466993.1456213,100313.320488198,13.5,283.3,3.3234583333333334,71.0,795.359375
1788466993.306114,100313.480981457,12.2,286.5,2.3668750000000003,71.0,795.359375
1788466993.4710927,100313.645959855,9.5,272.5,2.7263333333333333,71.0,795.359375
1788466993.6370268,100313.811894309,13.2,289.5,2.0128333333333335,71.0,795.359375
1788466993.8176146,100313.992481709,13.5,298.8,3.5468333333333337,68.0,795.359375
1788466994.0272,100314.202067035,13.7,286.6,2.580291666666667,68.0,795.359375
1788466994.1892653,100314.364132308,10.7,290.0,1.9995833333333337,68.0,795.359375
1788466994.357107,100314.531974026,13.3,292.0,3.566374999999999,68.0,795.359375
1788466994.514723,100314.689590108,12.4,285.5,2.9970416666666666,68.0,795.359375
1788466994.7171102,100314.891977387,9.9,242.1,3.5679166666666657,68.0,795.359375
1788466994.8572497,100315.032116804,12.7,292.5,2.4476250000000004,68.0,795.359375
1788466994.9929574,100315.167824464,12.5,287.0,3.5719166666666666,68.0,795.359375
1788466995.1751895,100315.350056729,13.3,296.6,3.4538333333333333,68.0,795.359375
1788466995.3110363,100315.485903535,10.8,286.5,2.8924166666666657,68.0,795.359375
1788466995.4493544,100315.624221718,13.9,304.2,3.0791249999999994,68.0,795.359375
1788466995.5847123,100315.759579115,11.7,295.5,3.5660416666666666,68.0,795.359375
1788466995.7218392,100315.896706359,10.4,284.3,2.4198749999999998,68.0,795.359375
1788466995.8641803,100316.039047262,10.1,294.8,2.94525,68.0,795.359375
1788466996.004543,100316.179409981,13.9,285.3,3.5664166666666652,68.0,795.359375
1788466996.1459448,100316.320811979,11.3,296.9,3.56625,71.0,795.359375
1788466996.336365,100316.511232345,12.9,288.9,2.1910833333333337,71.0,795.359375
1788466996.4852138,100316.660080836,12.1,295.6,3.2402083333333334,71.0,795.359375
1788466996.6252236,100316.800090672,12.9,285.7,2.108666666666667,71.0,795.359375
1788466996.7643764,100316.939243421,11.4,287.2,3.566458333333332,71.0,795.359375
1788466996.9021869,100317.077054002,10.4,290.5,2.036916666666667,71.0,795.359375
1788466997.0467734,100317.221640552,11.2,283.1,2.172708333333334,71.0,795.359375
1788466997.1863449,100317.361211962,12.8,294.4,3.3422083333333323,71.0,795.359375
1788466997.3212821,100317.496149034,12.0,296.4,3.588041666666667,70.0,795.359375
1788466997.500015,100317.67488207,11.8,285.3,3.568166666666666,70.0,795.359375
1788466997.638656,100317.813522968,10.3,281.2,3.566499999999999,70.0,795.359375
1788466997.7760808,100317.95094798,12.8,276.6,3.5662916666666646,70.0,795.359375
1788466997.9097006,100318.084567562,13.0,299.4,3.5666249999999997,70.0,795.359375
1788466998.0464525,100318.221319401,11.8,284.8,3.5665416666666654,70.0,795.359375
1788466998.1822097,100318.357076855,11.4,287.6,3.078416666666666,70.0,795.359375
1788466998.322037,100318.496904104,11.1,293.2,2.7805416666666667,70.0,795.359375
1788466998.4616637,100318.636530671,9.7,286.5,3.463125,69.0,795.359375
1788466998.649884,100318.824750936,12.3,297.5,2.82625,69.0,795.359375
1788466999.0271468,100319.202013891,12.4,270.4,3.566583333333332,69.0,795.359375
1788466999.1602345,100319.335101512,13.5,285.5,3.5663749999999994,69.0,795.359375
1788466999.2965488,100319.471416033,15.4,300.1,3.5158333333333345,69.0,795.36328125
1788466999.430724,100319.605590858,13.4,291.3,3.553291666666666,69.0,795.36328125
1788466999.565848,100319.740715001,10.3,281.2,3.5817083333333333,70.0,795.36328125
1788466999.7491155,100319.923982677,12.4,289.2,2.4404583333333334,70.0,795.36328125
1788466999.8907554,100320.06562246,12.3,289.5,2.263291666666667,70.0,795.36328125
1788467000.0261624,100320.201029396,10.5,280.7,3.5662499999999997,70.0,795.36328125
1788467000.158863,100320.333730297,13.8,286.4,3.566291666666666,70.0,795.36328125
1788467000.2913344,100320.466201666,13.6,301.9,2.232875,70.0,795.36328125
1788467000.4381902,100320.613057362,12.9,286.1,3.566291666666666,70.0,795.36328125
1788467000.5768216,100320.751688493,11.1,281.3,2.9030833333333335,70.0,795.36328125
1788467000.7172449,100320.892112073,14.2,284.8,2.782250000000001,70.0,795.36328125
1788467000.9031248,100321.077991906,13.0,285.1,2.9354999999999993,70.0,795.36328125
1788467001.0376768,100321.21254395,12.1,297.4,3.5664166666666666,70.0,795.36328125
1788467001.1707592,100321.345626067,14.3,293.1,3.5662083333333325,70.0,795.36328125
1788467001.3040185,100321.478885476,13.0,285.2,3.5663333333333322,70.0,795.36328125
1788467001.4390156,100321.613882724,9.4,288.9,2.966416666666666,70.0,795.36328125
1788467001.5728188,100321.747685748,14.0,299.0,3.5659999999999994,70.0,795.36328125
1788467001.706305,100321.881172161,10.1,292.1,3.474958333333333,70.0,795.36328125
1788467001.8395314,100322.014398507,9.2,285.2,3.025583333333333,73.0,795.36328125
1788467002.0199792,100322.194846462,12.0,299.3,3.5732499999999994,73.0,795.36328125
1788467002.163935,100322.338802242,11.0,291.6,2.1122500000000004,73.0,795.36328125
1788467002.3043432,100322.47921026,9.4,277.9,3.566166666666666,73.0,795.36328125
1788467002.4396634,100322.614530453,13.2,287.3,3.566583333333332,73.0,795.36328125
1788467002.5812402,100322.756107041,10.6,283.4,3.0226249999999997,73.0,795.36328125
1788467002.7179468,100322.892813981,12.4,285.3,3.286791666666666,73.0,795.36328125
1788467002.856825,100323.031692185,10.0,288.1,3.339375,73.0,795.36328125
1788467002.9927418,100323.167608851,13.0,294.3,2.6822916666666674,70.0,795.36328125
1788467003.1862173,100323.361084124,13.4,289.4,2.8160000000000007,70.0,795.36328125
1788467003.3175857,100323.492452609,9.6,281.6,3.485791666666666,70.0,795.36328125
1788467003.4582996,100323.633166621,11.8,298.5,2.7228333333333334,70.0,795.36328125
1788467003.5955892,100323.770456209,12.0,291.4,3.5064583333333332,70.0,795.36328125
1788467003.7371976,100323.91206439,13.3,282.5,3.5664166666666657,70.0,795.36328125
1788467003.875908,100324.050774821,13.1,302.7,2.0329583333333336,70.0,795.36328125
1788467004.0172112,100324.192078058,12.5,289.9,3.566458333333332,70.0,795.36328125
1788467004.1534948,100324.32836178,13.9,286.5,3.566249999999999,71.0,795.36328125
1788467004.332934,100324.507800984,13.0,300.9,2.835666666666666,71.0,795.36328125
1788467004.4664903,100324.641357335,12.4,292.0,2.7881666666666667,71.0,795.36328125
1788467004.6120412,100324.786908229,12.3,302.3,3.5663333333333327,71.0,795.36328125
1788467004.7500758,100324.924942896,12.2,282.5,2.415875,71.0,795.36328125
1788467005.195516,100325.370383184,11.3,282.9,3.566499999999999,71.0,795.36328125
1788467005.3287113,100325.503578038,10.9,277.8,3.4456666666666678,70.0,795.36328125
1788467005.512921,100325.68778826,11.9,293.1,3.566291666666666,70.0,795.36328125
1788467005.6559489,100325.830816168,14.5,279.6,3.5663749999999976,70.0,795.36328125
1788467005.8168366,100325.991703719,58.8,223.8,3.5427916666666657,70.0,795.36328125
1788467005.9544644,100326.129331652,10.1,290.7,3.566458333333333,70.0,795.36328125
1788467006.0884671,100326.263334295,12.3,298.5,3.145791666666667,70.0,795.36328125
1788467006.230225,100326.405092169,13.8,282.2,3.4181666666666675,70.0,795.36328125
1788467006.3654156,100326.540282826,13.4,287.9,2.691125,70.0,795.36328125
1788467006.5022802,100326.67714736,12.1,285.5,2.073916666666667,70.0,795.36328125
1788467006.6841977,100326.859064877,11.8,290.7,1.9995000000000003,70.0,795.36328125
1788467006.8233147,100326.99818184,12.0,288.3,2.3946666666666667,70.0,795.36328125
1788467006.9685173,100327.143384554,13.3,302.6,2.418416666666667,70.0,795.36328125
1788467007.1026082,100327.277475164,14.1,298.8,3.566291666666666,70.0,795.36328125
1788467007.2521434,100327.427010309,11.2,287.5,2.9544166666666665,70.0,795.36328125
1788467007.3916144,100327.566481578,11.4,293.6,3.5731249999999997,70.0,795.36328125
1788467007.538894,100327.71376123,11.6,278.0,2.0032500000000004,68.0,795.36328125
1788467007.7286148,100327.903481856,13.5,301.0,3.566374999999999,68.0,795.36328125
1788467007.8647478,100328.039614933,10.8,293.9,3.566458333333332,68.0,795.36328125
1788467008.0001745,100328.175041696,13.8,295.4,3.567958333333333,68.0,795.36328125
1788467008.142202,100328.317069175,15.8,281.5,2.0667916666666675,68.0,795.36328125
1788467008.2892408,100328.464107852,14.2,299.4,3.5437083333333326,68.0,795.36328125
1788467008.4241621,100328.599029253,11.1,289.0,3.073124999999999,68.0,795.36328125
1788467008.5671086,100328.741976371,10.9,286.7,2.006083333333334,68.0,795.36328125
1788467008.7123108,100328.887177946,10.8,296.3,2.906833333333333,70.0,795.36328125
1788467008.896257,100329.0711241,12.5,288.1,3.566499999999999,70.0,795.36328125
1788467009.0427692,100329.217636259,9.3,286.6,2.790333333333333,70.0,795.36328125
1788467009.1895957,100329.36446262,11.6,292.9,2.9570416666666675,70.0,795.36328125
1788467009.333838,100329.508705145,14.9,305.1,3.292291666666667,70.0,795.36328125
1788467009.471637,100329.646504049,12.6,283.0,3.561083333333333,70.0,795.36328125
1788467009.6073472,100329.782214421,13.5,287.3,2.338166666666667,70.0,795.36328125
1788467009.765583,100329.940449949,12.3,284.1,3.572708333333333,68.0,795.36328125
1788467009.955643,100330.130510056,13.1,283.9,2.0607916666666672,68.0,795.36328125
1788467010.0969462,100330.27181338,13.1,297.8,2.6228749999999996,68.0,795.36328125
1788467010.2325108,100330.407377901,11.1,287.1,2.405333333333334,68.0,795.36328125
1788467010.3774593,100330.552326281,11.8,297.2,2.244333333333334,68.0,795.36328125
1788467010.5235214,100330.698388578,11.4,287.6,3.5659583333333327,68.0,795.36328125
1788467010.664083,100330.83894995,13.3,298.3,2.6289166666666666,68.0,795.36328125
1788467010.8019896,100330.976856585,10.6,283.3,3.5642499999999995,69.0,795.36328125
1788467011.2743087,100331.449175677,11.2,281.6,3.5217916666666667,69.0,795.36328125
1788467011.4118,100331.58666706,13.1,283.6,1.9996250000000007,69.0,795.36328125
1788467011.5602243,100331.735091197,10.5,296.6,3.6235,69.0,795.36328125
1788467011.695416,100331.870283216,12.8,281.1,2.765708333333334,69.0,795.36328125
1788467011.8404338,100332.015301032,13.8,296.5,3.566166666666666,69.0,795.36328125
1788467011.9756217,100332.150488807,10.3,288.4,2.607625000000001,69.0,795.36328125
1788467012.1443129,100332.319179896,11.2,236.8,2.229458333333334,67.0,795.36328125
1788467012.3363504,100332.511217608,11.9,291.9,2.4345416666666666,67.0,795.36328125
1788467012.480478,100332.65534505,11.2,305.4,3.5663333333333327,67.0,795.36328125
1788467012.6188138,100332.793680815,12.8,281.9,3.5664166666666657,67.0,795.36328125
1788467012.753771,100332.928638119,15.3,296.4,3.5733333333333324,67.0,795.36328125
1788467012.892998,100333.067865012,12.2,294.4,2.4834583333333335,67.0,795.36328125
1788467013.0323656,100333.207232699,11.9,294.2,2.0052083333333335,67.0,795.36328125
1788467013.1671472,100333.342014266,11.7,282.0,3.5381666666666667,67.0,795.36328125
