sample_size,repetition,batch_size,correct,accuracy_percent,wall_time_s,throughput_fps,latency_mean_ms,latency_median_ms,latency_std_ms,latency_p95_ms,latency_min_ms,latency_max_ms,power_samples,power_total_mean_w,power_sensor_1s_mean_w,power_dynamic_mean_w,energy_total_j,energy_dynamic_j,energy_per_inference_mj,dynamic_energy_per_inference_mj,gpu_utilization_mean_percent,gpu_clock_sm_mean_mhz,gpu_temperature_mean_c,started_utc,ended_utc
1000,31,1,740,74.0,0.6517989830026636,1534.2153425788845,0.5350448247492313,0.50450399518013,0.093456912309308,0.6624366879463196,0.4865489900112152,1.3467769622802734,7,37.92,37.62571428571429,9.191399999999994,24.716217435461004,5.990945172370679,24.716217435461004,5.990945172370679,52.0,1867.0,61.0,2026-08-25T17:44:56.852917+00:00,2026-08-25T17:44:57.504725+00:00
1000,32,1,740,74.0,0.6452534650015878,1549.7785819678463,0.52635682284832,0.5061430037021637,0.06861268825132659,0.6459403038024902,0.4888330101966858,1.406393051147461,6,37.695,37.98833333333334,8.966399999999993,24.32282936323485,5.785600668590232,24.32282936323485,5.785600668590232,49.5,1867.0,61.0,2026-08-25T17:44:57.508951+00:00,2026-08-25T17:44:58.154213+00:00
1000,33,1,740,74.0,0.6362518640089547,1571.7046291999952,0.52023062941432,0.508930504322052,0.0393454556861261,0.5978321760892867,0.4891659915447235,1.0625050067901611,7,38.29142857142857,38.06428571428571,9.562828571428561,24.36299280413717,6.084367503769512,24.36299280413717,6.084367503769512,49.857142857142854,1867.0,61.0,2026-08-25T17:44:58.158557+00:00,2026-08-25T17:44:58.794816+00:00
1000,34,1,740,74.0,0.6343674000090687,1576.373565201655,0.5198705829977989,0.5085580050945282,0.028413543630539655,0.5696101248264313,0.487529993057251,0.7167069911956787,6,38.16,38.044999999999995,9.43139999999999,24.20745998434606,5.982972696445524,24.20745998434606,5.982972696445524,52.0,1867.0,61.0,2026-08-25T17:44:58.796982+00:00,2026-08-25T17:44:59.431357+00:00
1000,35,1,740,74.0,0.6243494829977863,1601.6670586456555,0.5114417643547058,0.5051314830780029,0.025403988436253647,0.5578309774398803,0.48613300919532776,0.705365002155304,6,38.11333333333334,38.10666666666666,9.38473333333333,23.796039961988964,5.859353404738756,23.796039961988964,5.859353404738756,53.333333333333336,1867.0,61.0,2026-08-25T17:44:59.435852+00:00,2026-08-25T17:45:00.060208+00:00
1000,36,1,740,74.0,0.6459361960005481,1548.140522534135,0.5267673935592174,0.5036815106868744,0.05254840344729486,0.6369160711765289,0.48977500200271606,0.8685929775238037,7,38.06285714285715,38.15857142857142,9.33425714285714,24.586177151769437,6.029334551348086,24.586177151769437,6.029334551348085,54.0,1867.0,60.857142857142854,2026-08-25T17:45:00.064784+00:00,2026-08-25T17:45:00.710729+00:00
1000,37,1,740,74.0,0.6457423009997001,1548.6053777983245,0.5285502214729786,0.5054610073566437,0.06842779421534607,0.6530095279216767,0.48729899525642395,1.0339410305023193,6,38.156666666666666,37.96666666666667,9.428066666666659,24.63937373181189,6.088101463311901,24.63937373181189,6.088101463311901,54.0,1867.0,60.0,2026-08-25T17:45:00.715159+00:00,2026-08-25T17:45:01.360910+00:00
1000,38,1,740,74.0,0.6343517329951283,1576.4124979661399,0.5236030847728252,0.5098744928836823,0.035033651218267514,0.5938715904951095,0.4922490119934082,0.742343008518219,7,38.11571428571428,37.934285714285714,9.387114285714276,24.178769411490023,5.954732214966176,24.178769411490023,5.954732214966176,54.0,1867.0,60.0,2026-08-25T17:45:01.365150+00:00,2026-08-25T17:45:01.999509+00:00
1000,39,1,740,74.0,0.8504511119972449,1175.8465429618248,0.7209606465399265,0.5826669931411743,0.25023899955352374,1.1373284637928007,0.48956701159477234,1.5754549503326416,8,37.057500000000005,37.91,8.328899999999997,31.515592082837905,7.083322266713851,31.515592082837905,7.083322266713851,48.0,1867.0,60.0,2026-08-25T17:45:02.004074+00:00,2026-08-25T17:45:02.854533+00:00
1000,40,1,740,74.0,1.0529715649900027,949.6932616689363,0.914910368680954,1.0061280131340027,0.2636470286919023,1.2471791028976436,0.5003160238265991,2.4729039669036865,11,36.226363636363644,36.45454545454545,7.497763636363636,38.14533081207875,7.894931910106951,38.14533081207875,7.894931910106951,30.0,1867.0,60.0,2026-08-25T17:45:02.867471+00:00,2026-08-25T17:45:03.920461+00:00
