monotonic_s,timestamp,pstate,power_instant_w,power_average_w,utilization_gpu_percent,utilization_memory_percent,memory_used_mib,clock_sm_mhz,clock_memory_mhz,temperature_c,fan_speed_percent
94085.354404403,2026/09/03 15:39:25.178,P2,28.04,28.03,25.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94085.45515904,2026/09/03 15:39:25.279,P2,28.04,28.03,25.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94085.556328356,2026/09/03 15:39:25.380,P2,28.04,28.03,25.0,1.0,702.0,1755.0,6801.0,45.0,30.0
94085.657098267,2026/09/03 15:39:25.481,P2,28.08,28.01,25.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94085.758085838,2026/09/03 15:39:25.582,P2,28.08,28.01,25.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94085.859180945,2026/09/03 15:39:25.683,P2,28.08,28.01,25.0,1.0,702.0,1755.0,6801.0,45.0,30.0
94085.959908747,2026/09/03 15:39:25.784,P2,28.08,28.01,25.0,1.0,702.0,1755.0,6801.0,45.0,30.0
94086.060940089,2026/09/03 15:39:25.884,P2,28.08,28.01,25.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94086.161931593,2026/09/03 15:39:25.985,P2,27.99,28.04,25.0,1.0,702.0,1755.0,6801.0,45.0,30.0
94086.262584021,2026/09/03 15:39:26.086,P2,27.99,28.04,25.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94086.363442362,2026/09/03 15:39:26.187,P2,27.99,28.04,25.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94086.464279677,2026/09/03 15:39:26.288,P2,27.99,28.04,25.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94086.565307762,2026/09/03 15:39:26.389,P2,27.99,28.04,25.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94086.666169333,2026/09/03 15:39:26.490,P2,27.94,28.03,25.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94086.766928746,2026/09/03 15:39:26.591,P2,27.94,28.03,25.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94086.86780876,2026/09/03 15:39:26.692,P2,27.94,28.03,25.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94086.968914402,2026/09/03 15:39:26.792,P2,27.94,28.03,25.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94087.069613391,2026/09/03 15:39:26.893,P2,27.94,28.03,25.0,1.0,702.0,1755.0,6801.0,45.0,30.0
94087.170554936,2026/09/03 15:39:26.994,P2,28.05,28.03,25.0,1.0,702.0,1755.0,6801.0,45.0,30.0
94087.271276367,2026/09/03 15:39:27.095,P2,28.05,28.03,25.0,1.0,702.0,1755.0,6801.0,45.0,30.0
94087.372091958,2026/09/03 15:39:27.196,P2,28.05,28.03,25.0,1.0,702.0,1755.0,6801.0,45.0,30.0
94087.473096004,2026/09/03 15:39:27.297,P2,28.05,28.03,25.0,1.0,702.0,1755.0,6801.0,45.0,30.0
94087.57366593,2026/09/03 15:39:27.397,P2,28.05,28.03,25.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94087.67486106,2026/09/03 15:39:27.498,P2,28.1,28.04,26.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94087.775731193,2026/09/03 15:39:27.599,P2,28.1,28.04,26.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94087.876566624,2026/09/03 15:39:27.700,P2,28.1,28.04,26.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94087.977507563,2026/09/03 15:39:27.801,P2,28.1,28.04,26.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94088.078643358,2026/09/03 15:39:27.902,P2,28.1,28.04,26.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94088.179431179,2026/09/03 15:39:28.003,P2,28.2,28.08,26.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94088.280354308,2026/09/03 15:39:28.104,P2,28.2,28.08,26.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94088.381435795,2026/09/03 15:39:28.205,P2,28.2,28.08,26.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94088.482265651,2026/09/03 15:39:28.306,P2,28.2,28.08,26.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94088.583047952,2026/09/03 15:39:28.407,P2,28.2,28.08,26.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94088.683805189,2026/09/03 15:39:28.508,P2,28.26,28.14,28.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94088.784651884,2026/09/03 15:39:28.608,P2,28.26,28.14,28.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94088.88551831,2026/09/03 15:39:28.709,P2,28.26,28.14,28.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94088.986640123,2026/09/03 15:39:28.810,P2,28.26,28.14,28.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94089.087266468,2026/09/03 15:39:28.911,P2,28.26,28.14,28.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94089.188169556,2026/09/03 15:39:29.012,P2,28.17,28.22,28.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94089.289105928,2026/09/03 15:39:29.113,P2,28.17,28.22,28.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94089.389823457,2026/09/03 15:39:29.214,P2,28.17,28.22,28.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94089.490611012,2026/09/03 15:39:29.314,P2,28.17,28.22,28.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94089.591357068,2026/09/03 15:39:29.415,P2,28.17,28.22,28.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94089.692270001,2026/09/03 15:39:29.516,P2,27.96,28.17,21.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94089.793240552,2026/09/03 15:39:29.617,P2,27.96,28.17,21.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94089.894214341,2026/09/03 15:39:29.718,P2,27.96,28.17,21.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94089.995528826,2026/09/03 15:39:29.819,P2,27.96,28.17,21.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94090.096664864,2026/09/03 15:39:29.920,P2,27.96,28.17,21.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94090.197378406,2026/09/03 15:39:30.021,P2,27.97,28.07,21.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94090.298323577,2026/09/03 15:39:30.122,P2,27.97,28.07,21.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94090.399464733,2026/09/03 15:39:30.223,P2,27.97,28.07,21.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94090.500412347,2026/09/03 15:39:30.324,P2,27.97,28.07,21.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94090.600848087,2026/09/03 15:39:30.425,P2,27.97,28.07,21.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94090.701739828,2026/09/03 15:39:30.525,P2,28.05,28.05,23.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94090.802425641,2026/09/03 15:39:30.626,P2,28.05,28.05,23.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94090.903260094,2026/09/03 15:39:30.727,P2,28.05,28.05,23.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94091.004124172,2026/09/03 15:39:30.828,P2,28.05,28.05,23.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94091.10506684,2026/09/03 15:39:30.929,P2,28.05,28.05,23.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94091.205975631,2026/09/03 15:39:31.030,P2,28.27,28.12,23.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94091.306614968,2026/09/03 15:39:31.130,P2,28.27,28.12,23.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94091.407649914,2026/09/03 15:39:31.231,P2,28.27,28.12,23.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94091.508291924,2026/09/03 15:39:31.332,P2,28.27,28.12,23.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94091.655957892,2026/09/03 15:39:31.433,P2,28.27,28.12,23.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94091.710062751,2026/09/03 15:39:31.534,P2,27.84,28.16,15.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94091.810909195,2026/09/03 15:39:31.635,P2,27.84,28.16,15.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94091.911670858,2026/09/03 15:39:31.736,P2,27.84,28.16,15.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94092.012828318,2026/09/03 15:39:31.836,P2,27.84,28.16,15.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94092.113925367,2026/09/03 15:39:31.937,P2,27.84,28.16,15.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94092.214653774,2026/09/03 15:39:32.038,P2,28.17,28.13,15.0,1.0,702.0,1755.0,6801.0,45.0,30.0
94092.315651602,2026/09/03 15:39:32.139,P2,28.17,28.13,15.0,1.0,702.0,1755.0,6801.0,45.0,30.0
94092.416428257,2026/09/03 15:39:32.240,P2,28.17,28.13,15.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94092.517512206,2026/09/03 15:39:32.341,P2,28.17,28.13,15.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94092.618136194,2026/09/03 15:39:32.442,P2,28.17,28.13,15.0,1.0,702.0,1755.0,6801.0,45.0,31.0
94092.719049793,2026/09/03 15:39:32.543,P2,28.15,28.1,25.0,1.0,702.0,1755.0,6801.0,46.0,31.0
94092.819877593,2026/09/03 15:39:32.644,P2,28.15,28.1,25.0,1.0,702.0,1755.0,6801.0,46.0,30.0
94092.920903708,2026/09/03 15:39:32.745,P2,28.15,28.1,25.0,1.0,702.0,1755.0,6801.0,46.0,31.0
94093.021703459,2026/09/03 15:39:32.845,P2,28.15,28.1,25.0,1.0,702.0,1755.0,6801.0,46.0,30.0
94093.122482,2026/09/03 15:39:32.946,P2,28.15,28.1,25.0,1.0,702.0,1755.0,6801.0,46.0,30.0
94093.22351383,2026/09/03 15:39:33.047,P2,28.18,28.17,25.0,1.0,702.0,1755.0,6801.0,45.0,30.0
94093.324381352,2026/09/03 15:39:33.148,P2,28.18,28.17,25.0,1.0,701.0,1755.0,6801.0,45.0,30.0
94093.425317852,2026/09/03 15:39:33.249,P2,28.18,28.17,25.0,1.0,701.0,1755.0,6801.0,45.0,30.0
94093.526130314,2026/09/03 15:39:33.350,P2,28.18,28.17,25.0,1.0,701.0,1755.0,6801.0,45.0,30.0
94093.627047638,2026/09/03 15:39:33.451,P2,28.18,28.17,25.0,1.0,701.0,1755.0,6801.0,45.0,31.0
94093.728251386,2026/09/03 15:39:33.551,P2,28.3,28.24,18.0,1.0,701.0,1755.0,6801.0,45.0,30.0
94093.828804841,2026/09/03 15:39:33.652,P2,28.3,28.24,18.0,1.0,701.0,1755.0,6801.0,45.0,31.0
94093.929411232,2026/09/03 15:39:33.753,P2,28.3,28.24,18.0,1.0,701.0,1755.0,6801.0,45.0,31.0
94094.030308513,2026/09/03 15:39:33.854,P2,28.3,28.24,18.0,1.0,701.0,1755.0,6801.0,45.0,31.0
94094.131152647,2026/09/03 15:39:33.955,P2,28.3,28.24,18.0,1.0,701.0,1755.0,6801.0,45.0,31.0
94094.231991718,2026/09/03 15:39:34.056,P2,28.37,28.32,18.0,1.0,701.0,1755.0,6801.0,46.0,30.0
94094.333037192,2026/09/03 15:39:34.157,P2,28.37,28.32,18.0,1.0,701.0,1755.0,6801.0,46.0,30.0
94094.433998018,2026/09/03 15:39:34.258,P2,28.37,28.32,18.0,1.0,701.0,1755.0,6801.0,46.0,30.0
94094.534763367,2026/09/03 15:39:34.358,P2,28.37,28.32,18.0,1.0,701.0,1755.0,6801.0,46.0,31.0
94094.635694703,2026/09/03 15:39:34.459,P2,28.37,28.32,18.0,1.0,701.0,1755.0,6801.0,46.0,30.0
94094.736803243,2026/09/03 15:39:34.560,P2,28.34,28.35,22.0,1.0,701.0,1755.0,6801.0,45.0,31.0
94094.837347684,2026/09/03 15:39:34.661,P2,28.34,28.35,22.0,1.0,701.0,1755.0,6801.0,45.0,31.0
94094.938396308,2026/09/03 15:39:34.762,P2,28.34,28.35,22.0,1.0,701.0,1755.0,6801.0,45.0,31.0
94095.039255378,2026/09/03 15:39:34.863,P2,28.34,28.35,22.0,1.0,701.0,1755.0,6801.0,45.0,31.0
94095.140003339,2026/09/03 15:39:34.964,P2,28.34,28.35,22.0,1.0,701.0,1755.0,6801.0,45.0,31.0
94095.240966825,2026/09/03 15:39:35.065,P2,28.26,28.35,22.0,1.0,701.0,1755.0,6801.0,46.0,31.0
94095.341736839,2026/09/03 15:39:35.166,P2,28.26,28.35,22.0,1.0,701.0,1755.0,6801.0,46.0,31.0
94095.442522921,2026/09/03 15:39:35.266,P2,28.26,28.35,22.0,1.0,701.0,1755.0,6801.0,46.0,31.0
94095.543569149,2026/09/03 15:39:35.367,P2,28.26,28.35,22.0,1.0,701.0,1755.0,6801.0,46.0,31.0
94095.64438193,2026/09/03 15:39:35.468,P2,28.26,28.35,22.0,1.0,701.0,1755.0,6801.0,46.0,31.0
94095.745319226,2026/09/03 15:39:35.569,P2,28.58,28.34,23.0,1.0,701.0,1755.0,6801.0,46.0,31.0
94095.846319864,2026/09/03 15:39:35.670,P2,28.58,28.34,23.0,1.0,701.0,1755.0,6801.0,46.0,31.0
94095.946821397,2026/09/03 15:39:35.771,P2,28.58,28.34,23.0,1.0,701.0,1755.0,6801.0,46.0,31.0
94096.047624421,2026/09/03 15:39:35.871,P2,28.58,28.34,23.0,1.0,701.0,1755.0,6801.0,46.0,31.0
94096.148565112,2026/09/03 15:39:35.972,P2,28.38,28.4,23.0,1.0,701.0,1755.0,6801.0,46.0,31.0
94096.249597303,2026/09/03 15:39:36.073,P2,28.38,28.4,23.0,1.0,701.0,1755.0,6801.0,46.0,31.0
94096.350293448,2026/09/03 15:39:36.174,P2,28.38,28.4,23.0,1.0,701.0,1755.0,6801.0,46.0,31.0
94096.451322571,2026/09/03 15:39:36.275,P2,28.38,28.4,23.0,1.0,701.0,1755.0,6801.0,46.0,31.0
94096.552115734,2026/09/03 15:39:36.376,P2,28.38,28.4,23.0,1.0,701.0,1755.0,6801.0,46.0,30.0
94096.653111191,2026/09/03 15:39:36.477,P2,28.56,28.46,28.0,1.0,701.0,1755.0,6801.0,46.0,31.0
94096.754187255,2026/09/03 15:39:36.578,P2,28.56,28.46,28.0,1.0,701.0,1755.0,6801.0,46.0,31.0
94096.855121037,2026/09/03 15:39:36.679,P2,28.56,28.46,28.0,1.0,701.0,1755.0,6801.0,46.0,31.0
94096.95590013,2026/09/03 15:39:36.780,P2,28.56,28.46,28.0,1.0,701.0,1755.0,6801.0,46.0,31.0
94097.05677631,2026/09/03 15:39:36.881,P2,28.56,28.46,28.0,1.0,701.0,1755.0,6801.0,46.0,31.0
94097.157592702,2026/09/03 15:39:36.981,P2,28.25,28.42,28.0,1.0,701.0,1755.0,6801.0,46.0,31.0
94097.258702543,2026/09/03 15:39:37.082,P2,28.25,28.42,28.0,1.0,701.0,1755.0,6801.0,46.0,31.0
94097.359817629,2026/09/03 15:39:37.183,P2,28.25,28.42,28.0,1.0,701.0,1755.0,6801.0,46.0,31.0
94097.460112313,2026/09/03 15:39:37.284,P2,28.25,28.42,28.0,1.0,701.0,1755.0,6801.0,46.0,31.0
94097.560910935,2026/09/03 15:39:37.385,P2,28.25,28.42,28.0,1.0,701.0,1755.0,6801.0,46.0,30.0
94097.661632089,2026/09/03 15:39:37.485,P2,28.36,28.37,25.0,1.0,701.0,1755.0,6801.0,46.0,30.0
94097.762556571,2026/09/03 15:39:37.586,P2,28.36,28.37,25.0,1.0,701.0,1755.0,6801.0,46.0,30.0
94097.863350077,2026/09/03 15:39:37.687,P2,28.36,28.37,25.0,1.0,701.0,1755.0,6801.0,46.0,31.0
94097.964026814,2026/09/03 15:39:37.788,P2,28.36,28.37,25.0,1.0,701.0,1755.0,6801.0,46.0,30.0
94098.064830296,2026/09/03 15:39:37.889,P2,28.36,28.37,25.0,1.0,710.0,1755.0,6801.0,46.0,31.0
94098.165715086,2026/09/03 15:39:37.990,P2,29.49,28.48,25.0,1.0,711.0,1755.0,6801.0,46.0,30.0
94098.266613786,2026/09/03 15:39:38.090,P2,29.49,28.48,25.0,1.0,712.0,1755.0,6801.0,46.0,30.0
94098.367522813,2026/09/03 15:39:38.191,P2,29.49,28.48,25.0,1.0,712.0,1755.0,6801.0,46.0,30.0
94098.468430451,2026/09/03 15:39:38.292,P2,29.49,28.48,25.0,1.0,712.0,1755.0,6801.0,46.0,31.0
94098.569204336,2026/09/03 15:39:38.393,P2,29.49,28.48,25.0,1.0,712.0,1755.0,6801.0,46.0,30.0
94098.670040417,2026/09/03 15:39:38.494,P2,29.17,28.79,20.0,1.0,712.0,1755.0,6801.0,46.0,30.0
94098.771552433,2026/09/03 15:39:38.595,P2,29.17,28.79,20.0,1.0,712.0,1755.0,6801.0,46.0,30.0
94098.872148568,2026/09/03 15:39:38.696,P2,29.17,28.79,20.0,1.0,712.0,1755.0,6801.0,46.0,31.0
94098.973148237,2026/09/03 15:39:38.797,P2,29.17,28.79,20.0,1.0,712.0,1755.0,6801.0,46.0,30.0
94099.074037146,2026/09/03 15:39:38.898,P2,29.17,28.79,20.0,1.0,712.0,1755.0,6801.0,46.0,31.0
94099.175783686,2026/09/03 15:39:38.999,P2,28.98,29.06,20.0,1.0,712.0,1755.0,6801.0,46.0,30.0
94099.27600898,2026/09/03 15:39:39.100,P2,28.98,29.06,20.0,1.0,712.0,1755.0,6801.0,46.0,30.0
94099.376834645,2026/09/03 15:39:39.201,P2,28.98,29.06,20.0,1.0,712.0,1755.0,6801.0,46.0,30.0
94099.478073512,2026/09/03 15:39:39.302,P2,28.98,29.06,20.0,1.0,712.0,1755.0,6801.0,46.0,31.0
94099.578571912,2026/09/03 15:39:39.402,P2,28.98,29.06,20.0,1.0,726.0,1755.0,6801.0,46.0,31.0
94099.680129245,2026/09/03 15:39:39.503,P2,29.11,29.11,18.0,2.0,713.0,1755.0,6801.0,46.0,31.0
94099.78038806,2026/09/03 15:39:39.604,P2,29.11,29.11,18.0,2.0,724.0,1755.0,6801.0,46.0,31.0
94099.881310813,2026/09/03 15:39:39.705,P2,29.11,29.11,18.0,2.0,724.0,1755.0,6801.0,46.0,31.0
94099.982230228,2026/09/03 15:39:39.806,P2,29.11,29.11,18.0,2.0,724.0,1755.0,6801.0,46.0,31.0
94100.08350008,2026/09/03 15:39:39.907,P2,29.11,29.11,18.0,2.0,724.0,1755.0,6801.0,46.0,31.0
94100.183981013,2026/09/03 15:39:40.008,P2,28.51,28.95,18.0,2.0,735.0,1755.0,6801.0,46.0,31.0
94100.284914155,2026/09/03 15:39:40.108,P2,28.51,28.95,18.0,2.0,736.0,1755.0,6801.0,46.0,31.0
94100.385415725,2026/09/03 15:39:40.209,P2,28.51,28.95,18.0,2.0,735.0,1755.0,6801.0,46.0,31.0
94100.486586081,2026/09/03 15:39:40.310,P2,28.51,28.95,18.0,2.0,745.0,1755.0,6801.0,46.0,31.0
94100.587301216,2026/09/03 15:39:40.411,P2,28.51,28.95,18.0,2.0,748.0,1755.0,6801.0,46.0,31.0
94100.688311926,2026/09/03 15:39:40.512,P2,28.93,28.92,28.0,1.0,748.0,1755.0,6801.0,46.0,31.0
94100.789486401,2026/09/03 15:39:40.613,P2,28.93,28.92,28.0,1.0,748.0,1755.0,6801.0,46.0,31.0
94100.890254178,2026/09/03 15:39:40.714,P2,28.93,28.92,28.0,1.0,748.0,1755.0,6801.0,46.0,31.0
94100.991478726,2026/09/03 15:39:40.815,P2,28.93,28.92,28.0,1.0,748.0,1755.0,6801.0,46.0,31.0
94101.092667132,2026/09/03 15:39:40.916,P2,28.93,28.92,28.0,1.0,748.0,1755.0,6801.0,46.0,31.0
94101.193937721,2026/09/03 15:39:41.017,P2,29.7,29.22,28.0,1.0,748.0,1755.0,6801.0,46.0,30.0
94101.294625008,2026/09/03 15:39:41.118,P2,29.7,29.22,28.0,1.0,749.0,1755.0,6801.0,46.0,31.0
94101.395541586,2026/09/03 15:39:41.219,P2,29.7,29.22,28.0,1.0,744.0,1755.0,6801.0,46.0,30.0
94101.496693324,2026/09/03 15:39:41.320,P2,29.7,29.22,28.0,1.0,754.0,1755.0,6801.0,46.0,31.0
94101.597663101,2026/09/03 15:39:41.421,P2,29.7,29.22,28.0,1.0,761.0,1755.0,6801.0,46.0,31.0
94101.698502761,2026/09/03 15:39:41.522,P2,29.38,29.47,29.0,1.0,761.0,1755.0,6801.0,46.0,30.0
94101.799211714,2026/09/03 15:39:41.623,P2,29.38,29.47,29.0,1.0,761.0,1755.0,6801.0,46.0,31.0
94101.900090238,2026/09/03 15:39:41.724,P2,29.38,29.47,29.0,1.0,761.0,1755.0,6801.0,46.0,30.0
94102.001966242,2026/09/03 15:39:41.825,P2,29.38,29.47,29.0,1.0,761.0,1755.0,6801.0,46.0,30.0
94102.102058825,2026/09/03 15:39:41.926,P2,29.38,29.47,29.0,1.0,761.0,1755.0,6801.0,46.0,30.0
94102.20394348,2026/09/03 15:39:42.027,P2,29.92,29.58,29.0,1.0,761.0,1755.0,6801.0,46.0,30.0
94102.304064287,2026/09/03 15:39:42.128,P2,29.92,29.58,29.0,1.0,761.0,1755.0,6801.0,46.0,30.0
94102.405065668,2026/09/03 15:39:42.229,P2,29.92,29.58,29.0,1.0,761.0,1755.0,6801.0,46.0,30.0
94102.506035433,2026/09/03 15:39:42.330,P2,29.92,29.58,29.0,1.0,761.0,1755.0,6801.0,46.0,30.0
94102.606585137,2026/09/03 15:39:42.430,P2,29.92,29.58,29.0,1.0,761.0,1755.0,6801.0,46.0,30.0
94102.707637612,2026/09/03 15:39:42.531,P2,29.67,29.67,28.0,2.0,761.0,1755.0,6801.0,46.0,30.0
94102.808593167,2026/09/03 15:39:42.632,P2,29.67,29.67,28.0,2.0,761.0,1755.0,6801.0,46.0,30.0
94102.909776483,2026/09/03 15:39:42.733,P2,29.67,29.67,28.0,2.0,761.0,1755.0,6801.0,46.0,30.0
94103.01056131,2026/09/03 15:39:42.834,P2,29.67,29.67,28.0,2.0,761.0,1755.0,6801.0,46.0,30.0
94103.111506279,2026/09/03 15:39:42.935,P2,29.67,29.67,28.0,2.0,761.0,1755.0,6801.0,46.0,30.0
94103.212662524,2026/09/03 15:39:43.036,P2,29.74,29.74,28.0,2.0,761.0,1755.0,6801.0,46.0,30.0
94103.313374208,2026/09/03 15:39:43.137,P2,29.74,29.74,28.0,2.0,761.0,1755.0,6801.0,46.0,30.0
94103.414293339,2026/09/03 15:39:43.238,P2,29.74,29.74,28.0,2.0,761.0,1755.0,6801.0,46.0,30.0
94103.515312741,2026/09/03 15:39:43.339,P2,29.74,29.74,28.0,2.0,761.0,1755.0,6801.0,46.0,30.0
94103.616152792,2026/09/03 15:39:43.440,P2,29.74,29.74,28.0,2.0,761.0,1755.0,6801.0,46.0,30.0
94103.717033568,2026/09/03 15:39:43.541,P2,29.82,29.74,32.0,2.0,761.0,1755.0,6801.0,46.0,30.0
94103.817777163,2026/09/03 15:39:43.642,P2,29.82,29.74,32.0,2.0,761.0,1755.0,6801.0,46.0,30.0
94103.91848347,2026/09/03 15:39:43.742,P2,29.82,29.74,32.0,2.0,761.0,1755.0,6801.0,46.0,30.0
94104.019358427,2026/09/03 15:39:43.843,P2,29.82,29.74,32.0,2.0,761.0,1755.0,6801.0,46.0,30.0
94104.120225046,2026/09/03 15:39:43.944,P2,29.82,29.74,32.0,2.0,761.0,1755.0,6801.0,46.0,30.0
94104.221144025,2026/09/03 15:39:44.045,P2,29.82,29.78,32.0,2.0,761.0,1755.0,6801.0,47.0,30.0
94104.321993228,2026/09/03 15:39:44.146,P2,29.82,29.78,32.0,2.0,750.0,1755.0,6801.0,47.0,30.0
94104.422944558,2026/09/03 15:39:44.247,P2,29.82,29.78,32.0,2.0,750.0,1755.0,6801.0,47.0,30.0
94104.523950791,2026/09/03 15:39:44.348,P2,29.82,29.78,32.0,2.0,750.0,1755.0,6801.0,47.0,30.0
94104.625358035,2026/09/03 15:39:44.448,P2,29.82,29.78,32.0,2.0,750.0,1755.0,6801.0,47.0,30.0
94104.725608431,2026/09/03 15:39:44.549,P2,29.75,29.75,31.0,2.0,750.0,1755.0,6801.0,47.0,30.0
94104.826468914,2026/09/03 15:39:44.650,P2,29.75,29.75,31.0,2.0,750.0,1755.0,6801.0,47.0,30.0
94104.927455699,2026/09/03 15:39:44.751,P2,29.75,29.75,31.0,2.0,750.0,1755.0,6801.0,47.0,30.0
94105.028519289,2026/09/03 15:39:44.852,P2,29.75,29.75,31.0,2.0,750.0,1755.0,6801.0,47.0,30.0
94105.129412815,2026/09/03 15:39:44.953,P2,29.75,29.75,31.0,2.0,750.0,1755.0,6801.0,47.0,30.0
94105.230222428,2026/09/03 15:39:45.054,P2,29.74,29.75,31.0,2.0,750.0,1755.0,6801.0,47.0,30.0
94105.332095493,2026/09/03 15:39:45.155,P2,29.74,29.75,31.0,2.0,750.0,1755.0,6801.0,47.0,30.0
94105.433026791,2026/09/03 15:39:45.257,P2,29.74,29.75,31.0,2.0,750.0,1755.0,6801.0,47.0,30.0
94105.534108232,2026/09/03 15:39:45.358,P2,29.74,29.75,31.0,2.0,749.0,1755.0,6801.0,47.0,30.0
94105.634765407,2026/09/03 15:39:45.459,P2,29.74,29.75,31.0,2.0,751.0,1755.0,6801.0,47.0,30.0
94105.735567608,2026/09/03 15:39:45.559,P2,29.76,29.77,22.0,2.0,739.0,1755.0,6801.0,47.0,30.0
94105.836448449,2026/09/03 15:39:45.660,P2,29.76,29.77,22.0,2.0,730.0,1755.0,6801.0,47.0,30.0
94105.937555187,2026/09/03 15:39:45.761,P2,29.76,29.77,22.0,2.0,744.0,1755.0,6801.0,47.0,30.0
94106.03820788,2026/09/03 15:39:45.862,P2,29.76,29.77,22.0,2.0,754.0,1755.0,6801.0,47.0,30.0
94106.139061554,2026/09/03 15:39:45.963,P2,29.76,29.77,22.0,2.0,754.0,1755.0,6801.0,47.0,30.0
94106.240351227,2026/09/03 15:39:46.064,P2,29.66,29.59,22.0,2.0,754.0,1755.0,6801.0,46.0,30.0
94106.340826318,2026/09/03 15:39:46.165,P2,29.66,29.59,22.0,2.0,754.0,1755.0,6801.0,46.0,30.0
94106.441862721,2026/09/03 15:39:46.266,P2,29.66,29.59,22.0,2.0,754.0,1755.0,6801.0,46.0,30.0
94106.542705485,2026/09/03 15:39:46.366,P2,29.66,29.59,22.0,2.0,754.0,1755.0,6801.0,46.0,30.0
94106.643807457,2026/09/03 15:39:46.467,P2,29.66,29.59,22.0,2.0,754.0,1755.0,6801.0,46.0,30.0
94106.744235377,2026/09/03 15:39:46.568,P2,29.73,29.59,28.0,2.0,743.0,1755.0,6801.0,47.0,30.0
94106.845178948,2026/09/03 15:39:46.669,P2,29.73,29.59,28.0,2.0,742.0,1755.0,6801.0,47.0,30.0
94106.946277218,2026/09/03 15:39:46.770,P2,29.73,29.59,28.0,2.0,742.0,1755.0,6801.0,47.0,30.0
94107.04705912,2026/09/03 15:39:46.871,P2,29.73,29.59,28.0,2.0,742.0,1755.0,6801.0,47.0,30.0
94107.148103865,2026/09/03 15:39:46.972,P2,29.56,29.65,28.0,2.0,742.0,1755.0,6801.0,47.0,30.0
94107.24898843,2026/09/03 15:39:47.073,P2,29.56,29.65,28.0,2.0,742.0,1755.0,6801.0,47.0,30.0
94107.349990544,2026/09/03 15:39:47.174,P2,29.56,29.65,28.0,2.0,742.0,1755.0,6801.0,47.0,30.0
94107.450948701,2026/09/03 15:39:47.275,P2,29.56,29.65,28.0,2.0,742.0,1755.0,6801.0,47.0,30.0
